mediumId|mediumType|isBlocked|createTime|lastLoginTime|riskLevel
43980465111665|NFC|false|2022-02-02 04:11:05.889|1668241956488|Minimal risk
43980465111303|POS|true|2022-02-04 07:05:35.58|1652902219251|Significant risk
43980465111880|ATM|false|2022-02-04 21:57:25.298|1660286034979|Extreme risk
43980465111834|NFC|false|2022-02-05 20:12:26.113|1644930316070|Severe risk
43980465112024|WIFI|false|2022-02-05 22:42:23.065|1654152334526|Critical risk
43980465111415|MAC|true|2022-02-06 11:07:03.071|1654954330297|Moderate risk
43980465111119|ATM|false|2022-02-07 02:36:25.264|1645687847209|High risk
43980465111207|MAC|false|2022-02-11 03:10:13.965|1661275290937|Extreme risk
43980465111201|MAC|false|2022-02-11 13:33:45.769|1666760928820|Extreme risk
43980465111550|PHONE|false|2022-02-12 14:19:44.696|1670768671855|Very high risk
43980465111219|ATM|false|2022-02-12 17:41:43.004|1664450349987|Moderate risk
43980465111727|POS|false|2022-02-14 01:20:37.376|1660857271271|Critical risk
43980465111308|POS|false|2022-02-14 17:00:26.498|1654593340438|Minimal risk
43980465111070|RFID|false|2022-02-15 05:31:16.794|1666580933488|Moderate risk
43980465111845|PHONE|false|2022-02-15 15:54:11.258|1666678901796|Critical risk
43980465111180|IPv6|false|2022-02-16 16:57:38.594|1670956896187|Significant risk
43980465111510|PHONE|false|2022-02-17 21:03:45.597|1654593093252|High risk
43980465111421|MAC|false|2022-02-18 21:26:36.112|1655701979461|Significant risk
43980465111475|POS|false|2022-02-20 09:35:17.457|1656424413464|High risk
43980465111516|RFID|false|2022-02-20 10:46:59.561|1668140734999|Moderate risk
43980465111666|POS|false|2022-02-20 11:56:10.468|1662598816457|Extreme risk
43980465111249|QRCode|false|2022-02-23 15:49:21.817|1664015291734|High risk
43980465111585|QRCode|false|2022-02-25 21:55:51.043|1659618647684|Significant risk
43980465111902|ATM|false|2022-02-26 01:39:18.634|1649768796227|Critical risk
43980465111164|ATM|false|2022-02-27 00:20:34.366|1662644056369|Critical risk
43980465111764|POS|false|2022-02-28 16:33:48.262|1658901008713|Very high risk
43980465111734|IPv6|false|2022-03-01 01:33:17.563|1661868825506|Moderate risk
43980465111919|PHONE|false|2022-03-01 06:34:24.9|1655322649701|Moderate risk
43980465111726|PHONE|false|2022-03-02 01:58:48.588|1661463889408|Minimal risk
43980465111408|MAC|false|2022-03-02 02:17:02.75|1671976236932|Very high risk
43980465111227|RFID|false|2022-03-03 00:47:11.487|1656265313793|Low risk
43980465111076|PHONE|false|2022-03-03 15:03:31.807|1662727614360|Moderate risk
43980465111907|NFC|false|2022-03-05 16:04:58.498|1653012521021|Low risk
43980465111934|IPv6|true|2022-03-06 15:15:14.377|1657068928033|Severe risk
43980465111304|WIFI|true|2022-03-07 04:14:32.099|1659058402419|Very high risk
43980465111819|ATM|false|2022-03-08 01:36:33.777|1649126897904|Severe risk
43980465112020|WIFI|false|2022-03-10 22:13:03.176|1654782486919|High risk
43980465111660|MAC|true|2022-03-11 08:05:56.032|1668020376892|Extreme risk
43980465111302|RFID|false|2022-03-13 01:34:29.361|1672111949200|Low risk
43980465111985|NFC|false|2022-03-13 02:50:03.488|1650042053099|Severe risk
43980465111821|POS|false|2022-03-13 12:09:03.973|1663534767796|Extreme risk
43980465111791|NFC|true|2022-03-16 03:08:22.608|1653701831987|Severe risk
43980465111483|RFID|false|2022-03-17 19:26:33.837|1648558544728|Significant risk
43980465111142|QRCode|false|2022-03-18 23:00:06.492|1662749202506|Significant risk
43980465111545|RFID|false|2022-03-19 04:31:21.6|1663301988861|Extreme risk
43980465111158|IPv4|false|2022-03-19 22:31:18.56|1668625621404|High risk
43980465111606|RFID|false|2022-03-20 02:31:44.566|1670443209572|High risk
43980465111799|IPv6|false|2022-03-21 03:22:17.904|1657653763868|Extreme risk
43980465111289|QRCode|false|2022-03-23 09:51:00.341|1665956064801|Critical risk
43980465111678|POS|false|2022-03-23 21:48:36.003|1655748924150|Very high risk
43980465111297|IPv4|false|2022-03-24 09:04:04.447|1668630395688|Extreme risk
43980465111041|IPv6|false|2022-03-24 20:10:44.958|1664619220788|Severe risk
43980465111820|MAC|false|2022-03-24 21:55:40.76|1669820309886|Low risk
43980465111412|POS|false|2022-03-26 01:35:32.632|1662956716447|Severe risk
43980465111230|PHONE|false|2022-03-28 06:37:50.95|1658668049303|High risk
43980465111647|POS|false|2022-03-28 19:32:31.489|1660098876256|High risk
43980465111747|RFID|false|2022-03-29 08:31:14.139|1672493090691|Extreme risk
43980465111474|WIFI|false|2022-03-29 12:34:46.436|1671904235629|Significant risk
43980465111178|WIFI|false|2022-03-29 15:49:34.574|1660625182361|Low risk
43980465111242|NFC|false|2022-03-29 22:42:25.421|1671303053536|Significant risk
43980465111233|IPv4|false|2022-04-04 00:38:02.116|1657590892624|Very high risk
43980465111244|MAC|false|2022-04-04 23:00:50.126|1651652018816|Very high risk
43980465111288|PHONE|false|2022-04-05 19:42:49.089|1668433788558|Very high risk
43980465111192|RFID|false|2022-04-11 05:54:13.061|1669271259151|Moderate risk
43980465111826|RFID|false|2022-04-11 08:57:00.768|1658300912060|Extreme risk
48378511622932|RFID|false|2022-04-11 22:10:21.299|1662289875439|Severe risk
48378511622652|NFC|false|2022-04-12 11:52:27.631|1657106322006|Moderate risk
48378511622892|ATM|false|2022-04-13 10:42:13.273|1654489413119|Moderate risk
48378511623108|POS|false|2022-04-14 16:54:36.318|1652681308737|Very high risk
48378511622425|IPv4|false|2022-04-16 16:40:03.855|1666341466225|Low risk
48378511622791|QRCode|false|2022-04-16 17:54:04.085|1662791781115|Low risk
48378511622671|WIFI|false|2022-04-17 12:02:11.935|1657830620746|Minimal risk
48378511622273|NFC|true|2022-04-17 22:43:03.967|1665636214017|Low risk
48378511622325|NFC|false|2022-04-20 14:41:56.121|1666712017221|Severe risk
48378511623039|QRCode|false|2022-04-20 14:44:43.439|1657353590457|High risk
48378511622977|IPv6|false|2022-04-21 02:58:34.985|1651640552552|High risk
48378511622988|IPv4|false|2022-04-21 10:46:49.707|1665141712873|Severe risk
48378511622823|RFID|false|2022-04-23 08:16:05.768|1653358274375|Extreme risk
48378511622937|IPv4|false|2022-04-23 20:54:46.18|1661848649031|Low risk
48378511623058|WIFI|false|2022-04-23 21:04:42.174|1662772092046|Critical risk
48378511622233|NFC|false|2022-04-23 22:45:28.905|1672171381776|Critical risk
48378511622728|NFC|false|2022-04-25 19:10:44.197|1661163315358|Low risk
48378511622531|MAC|false|2022-04-30 10:05:10.163|1666025575769|Extreme risk
48378511622418|WIFI|false|2022-05-01 11:27:17.355|1662680507592|Critical risk
48378511622342|ATM|false|2022-05-06 00:34:35.353|1657808868866|Low risk
48378511622226|ATM|false|2022-05-07 03:16:07.443|1658753904393|Significant risk
48378511622367|WIFI|false|2022-05-07 15:39:11.831|1652344768233|Critical risk
48378511622692|IPv4|false|2022-05-08 19:36:43.506|1671206426466|Severe risk
48378511622641|PHONE|false|2022-05-09 08:43:18.558|1665400673483|Critical risk
48378511622821|NFC|false|2022-05-10 06:30:09.138|1664139655767|High risk
48378511623059|IPv4|false|2022-05-12 01:34:53.269|1659722803839|Extreme risk
48378511622396|QRCode|false|2022-05-16 03:28:02.552|1660601858679|High risk
48378511623129|ATM|false|2022-05-16 11:56:37.402|1662298211594|Low risk
48378511622558|IPv4|false|2022-05-17 14:51:27.655|1655908225667|Minimal risk
48378511622308|QRCode|false|2022-05-17 15:20:30.039|1662920350362|Moderate risk
48378511622221|IPv6|false|2022-05-19 01:59:58.029|1655976100192|Minimal risk
48378511622220|NFC|false|2022-05-20 10:42:13.098|1663813698205|Extreme risk
48378511622563|WIFI|false|2022-05-21 02:32:46.995|1667249891892|Critical risk
48378511622549|PHONE|false|2022-05-21 19:34:18.469|1659606003820|Very high risk
48378511622685|NFC|false|2022-05-23 13:28:01.773|1659453220569|Severe risk
48378511622528|MAC|false|2022-05-24 09:56:37.514|1670814642756|Significant risk
48378511622946|POS|true|2022-05-24 14:01:53.301|1664151913453|Low risk
48378511622603|ATM|false|2022-05-24 21:16:54.539|1667842500172|Low risk
48378511622317|IPv4|false|2022-05-25 09:00:11.454|1659403759241|Significant risk
48378511622582|IPv4|false|2022-05-25 13:19:06.622|1656625886471|Severe risk
48378511622695|NFC|false|2022-05-28 04:54:14.654|1658591234068|Low risk
48378511622298|NFC|false|2022-05-29 07:48:15.285|1654647876912|Minimal risk
48378511622922|IPv4|false|2022-05-29 17:09:13.914|1654565990594|High risk
48378511622211|ATM|false|2022-05-30 15:46:26.894|1658361942865|Extreme risk
48378511623010|QRCode|false|2022-06-01 06:32:00.056|1656029783383|Extreme risk
48378511622690|WIFI|false|2022-06-05 12:05:01.988|1669474379870|High risk
48378511622234|ATM|false|2022-06-06 06:23:05.378|1655870479268|Severe risk
48378511622697|RFID|false|2022-06-06 22:46:53.58|1656293464708|Very high risk
48378511623131|PHONE|false|2022-06-08 10:28:25.946|1670835827469|Significant risk
48378511622539|ATM|false|2022-06-11 04:16:23.839|1671477256126|Significant risk
48378511622597|RFID|false|2022-06-11 11:14:48.179|1661470756926|Low risk
48378511623068|RFID|false|2022-06-11 20:20:02.855|1668729739982|Extreme risk
48378511622395|POS|false|2022-06-12 00:08:42.409|1662608401748|Severe risk
48378511623113|RFID|false|2022-06-13 01:51:16.721|1656567877502|Severe risk
48378511622559|PHONE|false|2022-06-13 12:26:19.646|1669657666720|Minimal risk
48378511622150|POS|false|2022-06-15 08:43:19.639|1669197472494|Moderate risk
48378511622724|ATM|false|2022-06-16 11:50:47.713|1669056690473|Significant risk
48378511622767|ATM|false|2022-06-18 14:38:32.027|1657197434883|Moderate risk
48378511622800|RFID|false|2022-06-19 22:07:06.105|1664204673414|Critical risk
48378511622371|PHONE|false|2022-06-22 06:15:49.972|1658731916345|Minimal risk
48378511622604|ATM|false|2022-06-23 12:09:15.334|1657871882258|Significant risk
48378511622686|PHONE|false|2022-06-24 20:38:58.114|1658279909446|Significant risk
48378511622501|PHONE|false|2022-06-25 05:56:38.102|1669270233773|Critical risk
52776558134062|QRCode|false|2022-06-27 00:08:07.125|1657616417780|Extreme risk
52776558133503|QRCode|false|2022-06-28 00:26:05.377|1666811508277|Moderate risk
52776558133417|MAC|false|2022-07-01 11:10:35.328|1667728291207|Minimal risk
52776558133514|IPv6|false|2022-07-03 18:04:52.206|1657428896221|Extreme risk
52776558133541|PHONE|false|2022-07-04 03:35:23.931|1658286378250|Critical risk
52776558133476|NFC|false|2022-07-07 10:59:07.228|1666845327667|High risk
52776558134008|PHONE|false|2022-07-07 22:34:15.579|1670400382707|Extreme risk
52776558133423|IPv4|false|2022-07-10 01:39:14.238|1658876961898|Severe risk
52776558133791|QRCode|false|2022-07-11 13:06:46.252|1668682755675|Severe risk
52776558134159|RFID|false|2022-07-11 18:23:46.66|1660603485146|Low risk
52776558133547|IPv4|false|2022-07-12 06:20:06.187|1667334253400|Low risk
52776558133310|IPv6|false|2022-07-14 13:55:31.717|1664390476747|Low risk
52776558133910|QRCode|false|2022-07-19 13:58:17.173|1664119386936|Very high risk
52776558133328|POS|false|2022-07-21 12:01:15.52|1668420336766|Extreme risk
52776558133983|QRCode|false|2022-07-26 03:56:47.799|1659525044405|Low risk
52776558134105|QRCode|true|2022-07-26 10:01:10.546|1667621659652|Critical risk
52776558134157|QRCode|false|2022-07-27 11:25:28.699|1667653389401|Extreme risk
52776558133776|RFID|false|2022-07-28 17:03:12.966|1663683338159|Minimal risk
52776558134136|WIFI|false|2022-08-01 12:04:01.386|1668776393829|Very high risk
52776558133356|RFID|false|2022-08-01 15:28:05.436|1672125994327|Very high risk
52776558133371|MAC|false|2022-08-02 02:13:50.487|1663291894280|Critical risk
52776558133836|RFID|false|2022-08-05 07:30:44.423|1671129973908|Very high risk
52776558134147|POS|false|2022-08-06 09:42:09.328|1671025387381|Extreme risk
52776558134226|RFID|false|2022-08-07 17:05:44.852|1666321798033|Severe risk
52776558133751|QRCode|false|2022-08-08 04:02:47.47|1664743231023|Very high risk
52776558134031|QRCode|false|2022-08-09 03:59:46.678|1669717396396|Low risk
52776558133570|PHONE|false|2022-08-09 12:03:33.182|1670588040883|Low risk
52776558133591|NFC|false|2022-08-09 17:49:26.096|1664089274438|Minimal risk
52776558133621|POS|false|2022-08-09 21:30:34.758|1669453513341|Critical risk
52776558133520|RFID|false|2022-08-09 22:38:46.6|1663891309476|Low risk
52776558133862|MAC|false|2022-08-11 17:55:48.692|1663372227305|Very high risk
52776558133652|NFC|false|2022-08-12 02:35:22.217|1672267077138|Critical risk
52776558133555|WIFI|false|2022-08-12 14:13:51.307|1662924684790|Significant risk
52776558133548|ATM|false|2022-08-13 19:33:06.032|1665461962750|High risk
52776558134149|PHONE|false|2022-08-18 22:06:47.186|1669785023728|Extreme risk
52776558133584|IPv6|false|2022-08-19 19:12:58.629|1665084889772|High risk
52776558133495|ATM|false|2022-08-20 04:52:26.348|1668815577812|Significant risk
52776558134148|ATM|false|2022-08-20 16:38:03.086|1670083148935|Severe risk
52776558133851|QRCode|false|2022-08-21 13:40:01.058|1669897950714|Moderate risk
52776558134218|POS|false|2022-08-21 13:49:41.399|1668557701792|High risk
52776558133625|QRCode|false|2022-08-21 15:24:11.551|1668270379984|Low risk
52776558133379|QRCode|false|2022-08-23 22:36:56.255|1668445070235|Extreme risk
52776558133697|MAC|false|2022-08-23 23:59:40.929|1661513194825|Severe risk
52776558133513|WIFI|false|2022-08-24 04:45:20.437|1661853003817|Low risk
52776558134059|IPv6|false|2022-08-24 12:34:27.683|1668356869806|Very high risk
52776558133538|ATM|false|2022-08-24 15:16:45.771|1661787199549|High risk
52776558133347|IPv4|false|2022-08-24 15:43:39.156|1672039705934|Severe risk
52776558134121|QRCode|false|2022-08-26 10:31:54.666|1667041233992|Low risk
52776558133721|WIFI|false|2022-08-26 12:29:34.271|1666616303267|High risk
52776558133974|PHONE|false|2022-08-26 18:26:42.737|1663544957348|Critical risk
52776558133634|POS|false|2022-08-26 20:26:48.253|1666590329556|Moderate risk
52776558133258|NFC|false|2022-08-27 01:56:57.811|1664572028614|Severe risk
52776558133664|PHONE|false|2022-08-28 10:28:14.443|1662428306312|Low risk
52776558133318|POS|false|2022-08-29 03:50:11.857|1665672526000|Moderate risk
52776558133431|WIFI|false|2022-08-29 14:57:55.197|1669641782288|Significant risk
52776558133579|POS|false|2022-08-30 20:03:32.045|1666340348454|High risk
52776558134247|MAC|false|2022-08-31 22:01:35.042|1663369276666|Extreme risk
52776558134203|QRCode|false|2022-09-01 10:27:06.162|1672493624927|Low risk
52776558134065|MAC|false|2022-09-01 13:17:21.87|1665421642879|Extreme risk
52776558133759|QRCode|false|2022-09-02 09:11:03.491|1662730512146|Severe risk
52776558133279|RFID|false|2022-09-02 15:17:39.193|1668511159745|Extreme risk
52776558133922|PHONE|false|2022-09-03 00:48:21.815|1671857776224|Significant risk
52776558133954|NFC|false|2022-09-03 17:02:02.588|1662497037061|Minimal risk
52776558133387|ATM|false|2022-09-03 21:19:20.908|1668086609105|Moderate risk
52776558133841|WIFI|true|2022-09-04 04:47:44.733|1667650126136|Significant risk
52776558134094|NFC|false|2022-09-06 07:55:16.014|1671663935641|Critical risk
52776558133827|NFC|false|2022-09-07 17:27:31.312|1667227932056|Severe risk
52776558133978|IPv6|false|2022-09-10 00:30:54.444|1663178243889|Low risk
57174604644906|MAC|false|2022-09-11 00:10:29.716|1664712915977|High risk
57174604644832|QRCode|false|2022-09-12 01:44:24.015|1666070505012|Extreme risk
57174604645045|RFID|false|2022-09-12 05:12:31.132|1671228665467|Extreme risk
57174604645036|ATM|false|2022-09-14 19:06:53.325|1665421967122|Moderate risk
57174604645271|IPv6|false|2022-09-15 00:44:57.128|1663887984222|Critical risk
57174604644878|WIFI|false|2022-09-16 17:30:08.238|1669001348704|Significant risk
57174604645139|PHONE|false|2022-09-17 15:26:40.643|1667949537843|Low risk
57174604644418|POS|false|2022-09-19 12:23:58.418|1671094141112|Minimal risk
57174604644776|IPv4|false|2022-09-20 08:16:01.761|1666473552185|Critical risk
57174604644654|IPv6|false|2022-09-21 00:46:55.178|1672288763940|Significant risk
57174604644589|POS|false|2022-09-24 06:54:37.944|1665615578843|Significant risk
57174604645244|NFC|false|2022-09-24 12:29:05.751|1664601178490|Extreme risk
57174604645121|QRCode|false|2022-09-24 12:45:40.789|1664955056921|Minimal risk
57174604645077|QRCode|false|2022-09-24 13:13:56.903|1670388223470|Moderate risk
57174604644402|IPv6|false|2022-09-24 19:29:53.192|1671336783472|Minimal risk
57174604644950|MAC|false|2022-09-24 20:47:50.001|1666693230870|Extreme risk
57174604644788|WIFI|false|2022-09-25 15:36:49.171|1672351168149|Significant risk
57174604645096|IPv4|false|2022-09-26 16:32:01.964|1672172818020|High risk
57174604644605|IPv4|false|2022-09-26 17:19:03.441|1665753089422|High risk
57174604644698|IPv6|true|2022-09-26 21:33:32.21|1668243899594|Low risk
57174604644994|ATM|false|2022-09-27 11:48:54.429|1672194223474|High risk
57174604644723|RFID|false|2022-09-28 21:18:29.434|1668996421368|High risk
57174604644404|IPv6|false|2022-09-29 03:08:28.82|1666922503128|Severe risk
57174604645048|PHONE|false|2022-09-29 21:42:57.986|1667830222233|Severe risk
57174604644395|WIFI|false|2022-10-02 08:13:48.024|1666254824419|Significant risk
57174604644996|NFC|false|2022-10-02 13:04:00.191|1670907682935|Very high risk
57174604645056|IPv6|false|2022-10-02 14:05:03.357|1666424796290|High risk
57174604644421|ATM|false|2022-10-02 15:40:21.302|1670524118475|Very high risk
57174604645281|MAC|false|2022-10-02 22:52:41.433|1664775725233|Significant risk
57174604645202|POS|false|2022-10-04 12:34:30.773|1666453894306|Very high risk
57174604645128|IPv6|false|2022-10-04 18:03:04.077|1668170852352|Critical risk
57174604644700|RFID|false|2022-10-04 22:47:07.876|1668894868508|Low risk
57174604644772|POS|false|2022-10-05 13:00:25.426|1667049673669|Very high risk
57174604644508|RFID|false|2022-10-05 13:45:35.025|1671387459317|Extreme risk
57174604645283|IPv4|false|2022-10-05 14:43:43.182|1669376211445|Minimal risk
57174604644644|ATM|false|2022-10-06 23:24:08.816|1666675748283|High risk
57174604645224|RFID|false|2022-10-09 10:22:25.877|1667212828051|Extreme risk
57174604645197|IPv4|false|2022-10-09 12:02:42.46|1668027489745|Minimal risk
57174604644830|RFID|false|2022-10-13 07:44:11.58|1666758336137|Very high risk
57174604644693|NFC|false|2022-10-15 08:44:43.429|1668514909648|High risk
57174604644469|POS|false|2022-10-17 01:28:16.432|1668962143982|Low risk
57174604644796|POS|false|2022-10-18 10:49:34.66|1671960249199|Severe risk
57174604645099|QRCode|false|2022-10-20 05:47:47.969|1668149842813|High risk
57174604644540|POS|true|2022-10-20 20:17:10.207|1670806492323|Severe risk
57174604645159|RFID|false|2022-10-22 00:58:29.126|1667263654392|Severe risk
57174604644649|WIFI|false|2022-10-22 05:27:59.579|1667888314468|Critical risk
57174604644703|NFC|false|2022-10-22 07:38:04.151|1667729683393|Very high risk
57174604644742|POS|false|2022-10-23 06:49:50.003|1667956509934|Low risk
57174604644707|RFID|false|2022-10-25 19:02:41.498|1667393505694|Severe risk
57174604645012|QRCode|false|2022-10-28 14:05:05.231|1668888579776|Significant risk
57174604644627|WIFI|false|2022-11-04 01:40:31.241|1671929212192|Extreme risk
57174604644377|PHONE|false|2022-11-04 04:19:53.588|1670991622256|Significant risk
57174604645041|QRCode|false|2022-11-05 17:48:05.275|1669638125567|Significant risk
57174604645018|QRCode|false|2022-11-09 12:00:36.12|1669486435819|Critical risk
57174604644760|POS|false|2022-11-12 17:31:16.107|1671271157636|Moderate risk
57174604644367|IPv6|false|2022-11-13 21:30:27.746|1671914780944|Severe risk
57174604645287|WIFI|false|2022-11-15 07:16:29.759|1668617507546|High risk
57174604644621|RFID|false|2022-11-17 03:38:57.704|1669769665765|Moderate risk
57174604645024|RFID|false|2022-11-18 11:13:22.074|1669595653584|Extreme risk
57174604644834|WIFI|false|2022-11-18 16:20:30.397|1669587589422|Moderate risk
57174604645175|MAC|false|2022-11-18 19:27:38.955|1671557996010|Moderate risk
57174604644459|NFC|false|2022-11-19 21:18:38.861|1671062130643|Severe risk
57174604644799|IPv4|false|2022-11-21 09:44:30.16|1669747103048|Minimal risk
57174604644548|NFC|false|2022-11-22 19:00:41.726|1670164400241|Low risk
57174604644704|RFID|false|2022-11-24 12:43:43.16|1671210956768|Moderate risk
61572651155784|RFID|false|2022-11-26 01:31:55.702|1669780059284|Severe risk
61572651156091|IPv6|false|2022-11-26 04:15:51.116|1669768461186|High risk
61572651155717|RFID|false|2022-11-27 12:01:44.667|1671832124782|Very high risk
61572651155981|NFC|false|2022-11-28 09:28:21.012|1670284299024|Significant risk
61572651156018|PHONE|false|2022-11-28 20:29:20.794|1669736366374|Very high risk
