loanId|loanAmount|balance|createTime|loanUsage|interestRate
4847280573934207407|15291230.0|15291230.0|2022-04-18 11:29:16.382|major purchases|0.08
4847562048910918098|40898891.0|40898891.0|2022-04-19 05:54:07.625|other|0.093
4847843523887629096|83660170.0|83660170.0|2022-04-20 08:19:43.67|debt consolidation|0.072
4847843523887629085|43598156.0|43598156.0|2022-04-20 11:52:31.973|funerals|0.047
4848406473841050652|93497757.0|93497757.0|2022-04-22 08:37:56.393|debt consolidation|0.037
4848687948817760934|84997531.0|84997531.0|2022-04-23 01:15:18.003|business ventures|0.092
237001930390372400|56890992.0|56890992.0|2022-04-23 12:10:19.101|vacations|0.013
4849250898771182354|40225644.0|40225644.0|2022-04-25 01:12:46.167|major purchases|0.008
237564880343793987|21880016.0|21880016.0|2022-04-25 13:57:58.786|renovations|0.035
237564880343793782|69179510.0|69179510.0|2022-04-25 16:11:56.022|major purchases|0.08
237846355320504451|81144374.0|81144374.0|2022-04-26 06:38:00.911|business ventures|0.068
4849532373747892309|57773747.0|57773747.0|2022-04-26 10:13:06.701|medical expenses|0.055
4849532373747892707|52546201.0|52546201.0|2022-04-26 12:34:11.91|renovations|0.024
4849532373747893185|89826519.0|89826519.0|2022-04-26 14:11:26.302|business ventures|0.059
4850095323701314504|18179037.0|18179037.0|2022-04-27 19:25:52.253|education|0.088
4850095323701313661|58045463.0|58045463.0|2022-04-27 19:57:44.892|debt consolidation|0.011
238409305273926012|85916803.0|85916803.0|2022-04-28 06:09:13.263|investing|0.02
4850095323701313956|33084068.0|33084068.0|2022-04-28 06:15:40.619|investing|0.042
4850095323701314182|18447357.0|18447357.0|2022-04-28 15:35:32.664|investing|0.045
238690780250636509|73148449.0|73148449.0|2022-04-29 11:15:41.562|weddings|0.004
238690780250636581|18642507.0|18642507.0|2022-04-29 13:33:14.073|funerals|0.049
238690780250636314|97960749.0|97960749.0|2022-04-29 15:35:44.416|debt consolidation|0.001
4850658273654734979|81144374.0|81144374.0|2022-04-29 23:29:07.892|business ventures|0.068
4850658273654735309|34059951.0|34059951.0|2022-04-30 01:39:15.796|other|0.022
238972255227347259|27302100.0|27302100.0|2022-04-30 07:42:07.928|weddings|0.097
238972255227347164|52442831.0|52442831.0|2022-04-30 09:43:03.041|funerals|0.047
4851221223608156705|71960378.0|71960378.0|2022-05-02 01:10:01.578|medical expenses|0.041
239535205180768274|88681517.0|88681517.0|2022-05-02 12:41:39.122|other|0.006
239816680157479034|17446071.0|17446071.0|2022-05-02 22:07:13.041|vacations|0.012
4851784173561578156|45148429.0|45148429.0|2022-05-04 03:38:45.506|funerals|0.05
4851784173561578177|40524409.0|40524409.0|2022-05-04 11:33:25.26|major purchases|0.067
240661105087611312|51557636.0|51557636.0|2022-05-06 04:59:16.679|education|0.069
4852628598491709550|22521239.0|22521239.0|2022-05-06 19:54:18.267|funerals|0.053
4852628598491709543|77415092.0|77415092.0|2022-05-06 20:47:19.292|education|0.086
240942580064321795|1417798.0|1417798.0|2022-05-06 22:02:16.782|medical expenses|0.09
4852628598491709905|78674702.0|78674702.0|2022-05-07 03:52:28.988|debt consolidation|0.008
4852910073468420714|16573510.0|16573510.0|2022-05-07 21:22:32.222|business ventures|0.098
241224055041032554|83833205.0|83833205.0|2022-05-08 11:06:56.635|debt consolidation|0.033
241505530017743155|40479700.0|40479700.0|2022-05-09 02:10:56.58|investing|0.013
4853191548445130774|946731.0|946731.0|2022-05-09 06:59:00.692|major purchases|0.072
241505530017743080|31014064.0|31014064.0|2022-05-09 10:00:49.361|debt consolidation|0.031
4853473023421841538|57145114.0|57145114.0|2022-05-10 07:34:27.701|vacations|0.05
241787004994453913|12637504.0|12637504.0|2022-05-10 10:32:55.484|major purchases|0.088
242068479971164187|48751444.0|48751444.0|2022-05-11 04:44:33.703|renovations|0.041
4854035973375263532|80032378.0|80032378.0|2022-05-12 15:16:19.897|education|0.004
242631429924585824|27783723.0|27783723.0|2022-05-13 00:04:16.312|other|0.005
242631429924585669|28609044.0|28609044.0|2022-05-13 04:39:20.268|investing|0.077
4854317448351973998|50429379.0|50429379.0|2022-05-13 15:32:48.216|medical expenses|0.072
4854598923328684563|49593798.0|49593798.0|2022-05-14 01:25:38.773|investing|0.001
4854598923328684715|17714648.0|17714648.0|2022-05-14 06:33:31.127|renovations|0.046
4854598923328684770|74667581.0|74667581.0|2022-05-14 18:22:21.644|debt consolidation|0.02
4854880398305395134|89563365.0|89563365.0|2022-05-15 00:37:07.519|funerals|0.067
4854880398305395719|77258733.0|77258733.0|2022-05-15 00:57:33.32|vacations|0.031
4855161873282105848|72396434.0|72396434.0|2022-05-15 23:05:16.47|medical expenses|0.046
243475854854717927|28324785.0|28324785.0|2022-05-16 01:43:27.867|investing|0.096
4855161873282105945|46192575.0|46192575.0|2022-05-16 07:35:15.087|weddings|0.056
243475854854717588|14199806.0|14199806.0|2022-05-16 14:47:58.781|investing|0.048
4855443348258816993|7305297.0|7305297.0|2022-05-17 09:32:25.59|investing|0.022
244038804808138780|1468307.0|1468307.0|2022-05-18 00:32:54.945|renovations|0.058
244038804808138908|80502401.0|80502401.0|2022-05-18 04:05:35.354|major purchases|0.023
4855724823235527362|40735697.0|40735697.0|2022-05-18 14:23:04.545|funerals|0.099
4856006298212237506|37071294.0|37071294.0|2022-05-19 10:20:13.437|business ventures|0.073
4856287773188948744|26114548.0|26114548.0|2022-05-19 20:05:27.044|renovations|0.028
244601754761560397|75371963.0|75371963.0|2022-05-20 02:59:22.513|business ventures|0.013
4856287773188948837|34650590.0|34650590.0|2022-05-20 09:00:05.354|funerals|0.069
4856287773188948616|69966005.0|69966005.0|2022-05-20 11:05:02.07|weddings|0.097
4856287773188948245|45762133.0|45762133.0|2022-05-20 18:46:59.571|renovations|0.082
4856569248165659145|66694986.0|66694986.0|2022-05-21 08:21:32.428|other|0.042
4857132198119080971|64101466.0|64101466.0|2022-05-23 06:11:46.651|education|0.061
245727654668403192|72396434.0|72396434.0|2022-05-24 01:03:27.141|medical expenses|0.046
4857413673095790689|40691756.0|40691756.0|2022-05-24 14:55:14.862|business ventures|0.053
246009129645113562|46445163.0|46445163.0|2022-05-25 05:43:09.209|investing|0.091
4857976623049212469|56020233.0|56020233.0|2022-05-26 03:43:55.071|renovations|0.044
4857976623049212168|42590196.0|42590196.0|2022-05-26 05:20:02.359|funerals|0.064
246290604621824077|19164131.0|19164131.0|2022-05-26 06:05:25.605|funerals|0.055
246290604621824427|46271030.0|46271030.0|2022-05-26 08:20:25.948|education|0.025
4858258098025923362|90540263.0|90540263.0|2022-05-27 06:28:10.817|major purchases|0.024
4858258098025923358|84529042.0|84529042.0|2022-05-27 12:45:08.738|debt consolidation|0.071
4858539573002633722|20041799.0|20041799.0|2022-05-27 20:06:54.773|weddings|0.048
4858539573002634083|72638335.0|72638335.0|2022-05-28 08:47:59.747|investing|0.008
4858821047979343917|6338837.0|6338837.0|2022-05-29 01:09:36.657|renovations|0.096
4858821047979344672|83163869.0|83163869.0|2022-05-29 01:27:20.342|weddings|0.027
4858821047979344451|80946194.0|80946194.0|2022-05-29 01:28:42.15|other|0.014
4858821047979343945|71555310.0|71555310.0|2022-05-29 12:06:17.565|vacations|0.046
247135029551956065|40691756.0|40691756.0|2022-05-29 14:01:50.804|business ventures|0.053
247135029551956363|38909650.0|38909650.0|2022-05-29 14:02:20.51|vacations|0.023
4858821047979344147|60482173.0|60482173.0|2022-05-29 18:04:53.081|weddings|0.008
4859102522956054558|95240150.0|95240150.0|2022-05-30 10:46:12.416|medical expenses|0.065
247697979505377355|64744516.0|64744516.0|2022-05-31 02:32:00.049|business ventures|0.011
4859383997932765496|12252522.0|12252522.0|2022-05-31 11:25:35.109|medical expenses|0.041
247697979505377432|27259159.0|27259159.0|2022-05-31 13:52:47.32|debt consolidation|0.09
4859665472909475980|71984193.0|71984193.0|2022-06-01 01:27:58.372|vacations|0.037
4859665472909476858|90547209.0|90547209.0|2022-06-01 07:14:04.969|funerals|0.085
4859665472909476134|91949921.0|91949921.0|2022-06-01 08:08:04.172|education|0.076
248260929458798820|96210397.0|96210397.0|2022-06-01 21:30:33.544|other|0.088
4859946947886187117|75465872.0|75465872.0|2022-06-01 22:33:03.122|weddings|0.011
248260929458798634|22670585.0|22670585.0|2022-06-02 02:46:19.148|education|0.063
4859946947886187232|70867573.0|70867573.0|2022-06-02 09:26:46.225|debt consolidation|0.087
248260929458798739|23450174.0|23450174.0|2022-06-02 12:50:58.566|debt consolidation|0.097
4860228422862897461|82417193.0|82417193.0|2022-06-03 06:28:42.995|investing|0.041
4860228422862897659|10301687.0|10301687.0|2022-06-03 06:42:37.95|major purchases|0.069
248823879412220164|25843964.0|25843964.0|2022-06-04 01:42:54.451|other|0.079
4860509897839607819|51371040.0|51371040.0|2022-06-04 03:26:02.52|major purchases|0.081
249105354388930870|34502256.0|34502256.0|2022-06-05 01:45:26.2|investing|0.083
4860791372816319156|44102142.0|44102142.0|2022-06-05 04:41:45.319|debt consolidation|0.089
249105354388931017|74388021.0|74388021.0|2022-06-05 14:12:15.816|debt consolidation|0.075
249386829365641571|98241945.0|98241945.0|2022-06-05 23:40:30.932|weddings|0.08
4861072847793029729|74092493.0|74092493.0|2022-06-06 00:16:55.903|major purchases|0.064
4861072847793029930|91312691.0|91312691.0|2022-06-06 05:12:14.621|education|0.047
4861072847793029701|56234342.0|56234342.0|2022-06-06 08:28:59.926|medical expenses|0.011
4861354322769740749|89915554.0|89915554.0|2022-06-07 14:24:57.429|major purchases|0.093
4861354322769740612|29796505.0|29796505.0|2022-06-07 14:33:23.355|medical expenses|0.095
4861635797746451199|9250625.0|9250625.0|2022-06-08 04:18:03.607|funerals|0.052
4861635797746450482|78755203.0|78755203.0|2022-06-08 06:39:02.216|major purchases|0.079
4861635797746450543|15119848.0|15119848.0|2022-06-08 08:42:08.755|vacations|0.059
4861635797746450519|22107828.0|22107828.0|2022-06-08 13:10:35.692|medical expenses|0.081
4861635797746450579|23450174.0|23450174.0|2022-06-08 14:42:24.372|debt consolidation|0.097
4861917272723161848|65034078.0|65034078.0|2022-06-09 00:14:05.725|funerals|0.037
4862198747699872732|32944466.0|32944466.0|2022-06-09 20:33:09.705|education|0.069
250512729272483959|35951552.0|35951552.0|2022-06-10 10:21:49.593|weddings|0.034
250794204249194808|12252522.0|12252522.0|2022-06-11 06:08:36.153|medical expenses|0.041
250794204249194619|14169998.0|14169998.0|2022-06-11 18:34:39.282|debt consolidation|0.097
4862761697653293877|20537867.0|20537867.0|2022-06-12 03:29:31.352|renovations|0.067
4862761697653293904|86444141.0|86444141.0|2022-06-12 15:13:38.192|investing|0.037
4862761697653293719|74955953.0|74955953.0|2022-06-12 18:43:53.385|business ventures|0.013
4863043172630004437|22025586.0|22025586.0|2022-06-13 03:38:21.162|funerals|0.094
4863043172630004316|73631941.0|73631941.0|2022-06-13 12:02:36.39|other|0.024
251638629179326545|74108033.0|74108033.0|2022-06-14 04:18:25.353|education|0.014
4863606122583425397|66102247.0|66102247.0|2022-06-14 20:00:34.918|major purchases|0.026
4863606122583425511|28324785.0|28324785.0|2022-06-15 02:09:43.038|investing|0.096
251920104156037170|78755203.0|78755203.0|2022-06-15 10:14:35.709|major purchases|0.079
251920104156037528|70386144.0|70386144.0|2022-06-15 15:40:10.249|debt consolidation|0.044
251920104156037158|20616363.0|20616363.0|2022-06-15 17:44:01.192|weddings|0.031
4863887597560136548|34204420.0|34204420.0|2022-06-16 01:56:37.018|other|0.044
4863887597560136674|93367584.0|93367584.0|2022-06-16 13:21:35.023|vacations|0.094
252483054109458740|19984663.0|19984663.0|2022-06-16 21:39:14.621|vacations|0.094
4864169072536846566|20516230.0|20516230.0|2022-06-17 03:12:25.09|other|0.051
4864169072536847300|1345481.0|1345481.0|2022-06-17 07:56:12.145|funerals|0.098
252483054109458805|66102247.0|66102247.0|2022-06-17 19:24:05.34|major purchases|0.026
4864450547513557149|80124393.0|80124393.0|2022-06-18 03:51:04.465|vacations|0.01
4864450547513557344|27783723.0|27783723.0|2022-06-18 05:24:08.286|other|0.005
252764529086169263|86209892.0|86209892.0|2022-06-18 09:43:34.145|weddings|0.069
252764529086169222|20450239.0|20450239.0|2022-06-18 17:41:56.743|funerals|0.077
253046004062879895|24771498.0|24771498.0|2022-06-19 06:59:37.578|vacations|0.083
4864732022490268084|55112516.0|55112516.0|2022-06-19 14:37:17.158|business ventures|0.007
4865013497466978816|10528347.0|10528347.0|2022-06-19 20:57:16.296|business ventures|0.045
253327479039590690|39412165.0|39412165.0|2022-06-19 22:56:41.143|renovations|0.07
4865013497466978752|56483609.0|56483609.0|2022-06-20 10:45:30.678|business ventures|0.076
4865013497466979227|76590236.0|76590236.0|2022-06-20 15:48:43.89|medical expenses|0.042
253327479039590683|57403547.0|57403547.0|2022-06-20 15:58:33.221|debt consolidation|0.051
4865294972443689060|4580121.0|4580121.0|2022-06-21 15:06:10.408|debt consolidation|0.013
4865576447420399854|443548.0|443548.0|2022-06-22 11:13:50.211|debt consolidation|0.014
4865576447420400068|86621033.0|86621033.0|2022-06-22 19:30:27.507|investing|0.014
254171903969722572|6366726.0|6366726.0|2022-06-23 07:42:30.893|other|0.071
254171903969722794|97993501.0|97993501.0|2022-06-23 09:56:56.921|debt consolidation|0.074
4866139397373821082|45875083.0|45875083.0|2022-06-24 01:12:04.177|funerals|0.027
4866139397373821243|27302100.0|27302100.0|2022-06-24 18:42:47.457|weddings|0.097
4866420872350532209|29488964.0|29488964.0|2022-06-24 22:51:49.447|investing|0.057
254734853923143796|25743642.0|25743642.0|2022-06-25 06:08:48.074|other|0.07
4866702347327243257|16942559.0|16942559.0|2022-06-25 23:08:42.384|debt consolidation|0.045
4866702347327242681|42280589.0|42280589.0|2022-06-26 14:26:35.26|major purchases|0.038
4866983822303953522|20807599.0|20807599.0|2022-06-27 05:02:04.485|education|0.095
4867265297280663931|36073848.0|36073848.0|2022-06-27 20:44:34.87|education|0.024
4867546772257375071|30990149.0|30990149.0|2022-06-29 03:37:16.646|weddings|0.087
255860753829986314|15680346.0|15680346.0|2022-06-29 17:15:00.116|major purchases|0.07
4867828247234085883|88636233.0|88636233.0|2022-06-29 23:03:16.962|funerals|0.048
4867828247234085415|95885237.0|95885237.0|2022-06-30 06:18:35.387|major purchases|0.043
4868109722210796370|84607376.0|84607376.0|2022-07-01 04:02:34.166|investing|0.095
256423703783407723|62524747.0|62524747.0|2022-07-01 11:33:42.583|medical expenses|0.017
4868109722210795791|32229187.0|32229187.0|2022-07-01 13:51:03.707|business ventures|0.027
4868391197187507009|92935867.0|92935867.0|2022-07-02 04:00:52.635|medical expenses|0.082
4868391197187507054|13428787.0|13428787.0|2022-07-02 11:10:41.054|major purchases|0.031
4868391197187506494|75057997.0|75057997.0|2022-07-02 11:48:15.107|weddings|0.044
4868672672164217627|92745112.0|92745112.0|2022-07-03 04:53:42.243|major purchases|0.061
4868672672164217333|39898139.0|39898139.0|2022-07-03 06:13:47.943|weddings|0.026
4868672672164217879|94416100.0|94416100.0|2022-07-03 08:51:08.939|debt consolidation|0.076
4868672672164217111|51805436.0|51805436.0|2022-07-03 09:25:48.982|education|0.067
4868672672164216933|30154367.0|30154367.0|2022-07-03 15:53:29.094|business ventures|0.002
4868672672164217190|4098883.0|4098883.0|2022-07-03 18:07:37.563|investing|0.025
4868954147140927976|37880941.0|37880941.0|2022-07-03 21:11:29.222|major purchases|0.021
4868954147140928460|7730280.0|7730280.0|2022-07-04 08:10:35.721|debt consolidation|0.039
257268128713539862|19285876.0|19285876.0|2022-07-04 18:28:33.164|funerals|0.08
4869235622117638297|92092441.0|92092441.0|2022-07-05 00:00:44.708|renovations|0.026
4869235622117638236|83425770.0|83425770.0|2022-07-05 02:22:44.658|debt consolidation|0.027
4869235622117639124|32917529.0|32917529.0|2022-07-05 08:03:18.731|other|0.007
4869235622117638589|13121231.0|13121231.0|2022-07-05 12:29:15.374|vacations|0.027
257831078666961255|59333201.0|59333201.0|2022-07-06 01:32:55.53|education|0.025
257831078666961153|17183048.0|17183048.0|2022-07-06 07:02:30.402|investing|0.067
4869517097094349242|88164519.0|88164519.0|2022-07-06 07:30:18.239|business ventures|0.02
4869798572071060024|18916353.0|18916353.0|2022-07-07 04:01:42.851|vacations|0.022
4870080047047771144|52243802.0|52243802.0|2022-07-08 01:16:46.374|business ventures|0.087
258394028620382554|25506087.0|25506087.0|2022-07-08 13:04:55.598|major purchases|0.051
4870361522024481058|39412165.0|39412165.0|2022-07-09 03:00:22.222|renovations|0.07
4870361522024480980|84822933.0|84822933.0|2022-07-09 07:25:39.792|business ventures|0.001
4870361522024481433|42802170.0|42802170.0|2022-07-09 11:08:00.548|weddings|0.002
258675503597093148|79816119.0|79816119.0|2022-07-09 20:08:04.323|other|0.085
258956978573803917|80015460.0|80015460.0|2022-07-10 11:36:28.24|weddings|0.081
4870924471977902510|13313864.0|13313864.0|2022-07-10 20:21:32.309|education|0.05
4870924471977902577|78195605.0|78195605.0|2022-07-10 22:14:00.26|debt consolidation|0.029
4870924471977902327|41659054.0|41659054.0|2022-07-10 22:46:42.984|funerals|0.03
259238453550514558|47462777.0|47462777.0|2022-07-11 02:09:17.597|renovations|0.012
4870924471977902376|14066627.0|14066627.0|2022-07-11 15:56:26.546|education|0.094
4870924471977903057|57220324.0|57220324.0|2022-07-11 19:15:28.705|major purchases|0.015
4871205946954613105|89569103.0|89569103.0|2022-07-12 07:26:31.781|other|0.09
4871205946954612931|60361184.0|60361184.0|2022-07-12 09:22:07.523|major purchases|0.02
4871205946954613751|51388798.0|51388798.0|2022-07-12 19:13:47.102|other|0.077
4871487421931324107|78733181.0|78733181.0|2022-07-13 03:56:11.354|medical expenses|0.001
259801403503935987|45273118.0|45273118.0|2022-07-13 11:44:03.764|education|0.004
4871487421931323734|51999112.0|51999112.0|2022-07-13 14:40:12.319|renovations|0.033
4871768896908034264|73007758.0|73007758.0|2022-07-13 20:42:20.868|major purchases|0.013
260082878480646350|89527191.0|89527191.0|2022-07-14 16:43:19.943|weddings|0.034
4872050371884745586|28152753.0|28152753.0|2022-07-15 02:25:29.101|other|0.09
260364353457357014|5669725.0|5669725.0|2022-07-15 09:15:32.325|funerals|0.091
4872050371884744802|78286008.0|78286008.0|2022-07-15 12:49:59.13|major purchases|0.083
4872331846861455558|41144884.0|41144884.0|2022-07-16 14:02:12.432|vacations|0.016
260645828434067784|2080599.0|2080599.0|2022-07-16 18:38:48.842|weddings|0.09
4872613321838166087|63168921.0|63168921.0|2022-07-16 23:30:48.722|weddings|0.013
260927303410778275|45505058.0|45505058.0|2022-07-17 11:57:16.884|major purchases|0.071
4872894796814876975|77307613.0|77307613.0|2022-07-18 01:24:09.517|debt consolidation|0.016
4872894796814876880|42550308.0|42550308.0|2022-07-18 04:26:50.71|business ventures|0.03
261208778387489147|36073848.0|36073848.0|2022-07-18 09:10:15.53|education|0.024
4872894796814877566|96059622.0|96059622.0|2022-07-18 19:37:36.017|medical expenses|0.1
4873176271791587486|37781681.0|37781681.0|2022-07-18 21:20:45.311|renovations|0.008
261490253364199942|50417852.0|50417852.0|2022-07-19 01:41:55.449|major purchases|0.056
4873176271791587585|17183048.0|17183048.0|2022-07-19 06:11:58.626|investing|0.067
4873457746768298334|81838606.0|81838606.0|2022-07-19 21:56:20.99|business ventures|0.019
4873457746768298235|568584.0|568584.0|2022-07-20 03:10:43.261|vacations|0.043
4873457746768298997|30741070.0|30741070.0|2022-07-20 09:26:55.82|vacations|0.013
4873457746768298954|31748792.0|31748792.0|2022-07-20 20:10:29.592|weddings|0.071
4874020696721720102|12456663.0|12456663.0|2022-07-21 22:19:20.886|weddings|0.085
4874020696721720134|49889707.0|49889707.0|2022-07-21 23:15:16.318|weddings|0.036
4874020696721719862|27719671.0|27719671.0|2022-07-22 00:31:26.068|debt consolidation|0.075
4874020696721719447|24771498.0|24771498.0|2022-07-22 01:18:26.25|vacations|0.083
262334678294331803|70036088.0|70036088.0|2022-07-22 01:59:59.262|medical expenses|0.03
4874020696721720296|98452743.0|98452743.0|2022-07-22 18:24:57.592|major purchases|0.053
262616153271042539|10985166.0|10985166.0|2022-07-23 03:10:34.201|renovations|0.08
4874302171698430876|87011996.0|87011996.0|2022-07-23 04:55:26.477|major purchases|0.098
262897628247752952|67824611.0|67824611.0|2022-07-23 21:41:58.467|renovations|0.078
262897628247752797|68241128.0|68241128.0|2022-07-23 22:36:16.498|funerals|0.003
4874583646675140886|19285876.0|19285876.0|2022-07-23 23:51:07.998|funerals|0.08
262897628247752900|2840885.0|2840885.0|2022-07-24 00:19:37.125|major purchases|0.084
4874583646675141267|50064174.0|50064174.0|2022-07-24 09:09:13.901|business ventures|0.086
4874583646675141269|17810012.0|17810012.0|2022-07-24 15:41:03.015|funerals|0.037
4874865121651851401|69862478.0|69862478.0|2022-07-25 03:35:09.115|debt consolidation|0.078
4874865121651851566|31552539.0|31552539.0|2022-07-25 06:27:39.439|investing|0.019
263460578201174357|57363325.0|57363325.0|2022-07-25 22:10:07.671|business ventures|0.096
263742053177885178|20041799.0|20041799.0|2022-07-27 01:30:52.509|weddings|0.048
263742053177884706|64129087.0|64129087.0|2022-07-27 08:33:28.499|business ventures|0.094
4875428071605272659|90845187.0|90845187.0|2022-07-27 09:53:48.409|medical expenses|0.088
264023528154595455|2232566.0|2232566.0|2022-07-28 05:50:22.682|major purchases|0.031
264023528154595367|49746907.0|49746907.0|2022-07-28 14:04:26.16|funerals|0.076
4876272496535404603|2456087.0|2456087.0|2022-07-29 23:39:47.18|funerals|0.003
4876272496535404909|32582711.0|32582711.0|2022-07-30 00:11:53.41|debt consolidation|0.032
4876272496535404824|78282051.0|78282051.0|2022-07-30 01:09:00.327|education|0.007
264586478108016784|93702319.0|93702319.0|2022-07-30 19:12:51.311|weddings|0.016
4876272496535404972|83819925.0|83819925.0|2022-07-30 20:35:47.764|business ventures|0.034
4876553971512115671|15379277.0|15379277.0|2022-07-31 00:40:26.993|other|0.063
4876553971512116005|56371335.0|56371335.0|2022-07-31 16:13:28.009|funerals|0.002
4876835446488826070|5669725.0|5669725.0|2022-08-01 03:26:38.754|funerals|0.091
4876835446488826557|31027866.0|31027866.0|2022-08-01 04:28:50.281|investing|0.09
4876835446488826610|79530562.0|79530562.0|2022-08-01 05:56:02.711|education|0.03
4877116921465536651|3464800.0|3464800.0|2022-08-02 00:43:22.911|debt consolidation|0.016
4877116921465536997|58580131.0|58580131.0|2022-08-02 00:49:32.904|vacations|0.056
4877116921465537172|34384986.0|34384986.0|2022-08-02 05:00:57.217|other|0.005
265430903038148754|82492340.0|82492340.0|2022-08-02 07:28:37.538|vacations|0.088
4877398396442247225|28451635.0|28451635.0|2022-08-03 06:41:03.952|renovations|0.093
265712378014859310|41922274.0|41922274.0|2022-08-03 10:06:45.293|major purchases|0.049
4877398396442248063|92686750.0|92686750.0|2022-08-03 10:24:34.525|business ventures|0.013
265993852991570104|78331952.0|78331952.0|2022-08-04 01:54:28.123|renovations|0.093
4877679871418958503|60670296.0|60670296.0|2022-08-04 04:15:11.458|debt consolidation|0.029
265993852991570344|77858269.0|77858269.0|2022-08-04 05:36:04.707|debt consolidation|0.036
265993852991570283|61073504.0|61073504.0|2022-08-04 09:10:58.173|other|0.035
265993852991570009|87794713.0|87794713.0|2022-08-04 14:46:33.706|other|0.086
4877961346395669136|74043409.0|74043409.0|2022-08-05 03:04:43.717|medical expenses|0.07
266556802944991467|59647484.0|59647484.0|2022-08-06 13:09:18.932|major purchases|0.059
4878242821372379269|27305142.0|27305142.0|2022-08-06 19:09:30.323|other|0.084
266838277921701897|36515054.0|36515054.0|2022-08-07 06:16:13.344|vacations|0.035
4878524296349089857|10211890.0|10211890.0|2022-08-07 11:47:38.533|debt consolidation|0.018
4878805771325800652|6366726.0|6366726.0|2022-08-07 21:16:46.552|other|0.071
4878805771325801320|87616304.0|87616304.0|2022-08-07 22:41:29.427|other|0.099
4878805771325801177|30352953.0|30352953.0|2022-08-07 23:48:30.977|investing|0.002
267119752898412632|60359871.0|60359871.0|2022-08-07 23:58:56.986|debt consolidation|0.004
4878805771325800816|90383544.0|90383544.0|2022-08-08 19:16:00.58|other|0.057
267964177828544965|53288033.0|53288033.0|2022-08-11 10:00:57.691|weddings|0.098
267964177828544535|8031806.0|8031806.0|2022-08-11 14:33:06.103|weddings|0.092
4879650196255932622|89527191.0|89527191.0|2022-08-11 17:08:48.798|weddings|0.034
4879931671232643367|2292830.0|2292830.0|2022-08-11 22:36:56.254|medical expenses|0.016
4879931671232644051|44185688.0|44185688.0|2022-08-12 11:45:26.918|debt consolidation|0.02
4879931671232644053|81442979.0|81442979.0|2022-08-12 13:39:04.241|weddings|0.044
4879931671232643734|50706040.0|50706040.0|2022-08-12 15:46:21.275|medical expenses|0.085
4879931671232643522|51692925.0|51692925.0|2022-08-12 16:53:31.851|funerals|0.084
4880213146209353866|22253729.0|22253729.0|2022-08-13 06:22:45.723|other|0.05
4880213146209354042|83348255.0|83348255.0|2022-08-13 06:56:49.665|medical expenses|0.002
4880213146209354288|69154522.0|69154522.0|2022-08-13 10:38:51.88|investing|0.061
4880213146209353899|95436676.0|95436676.0|2022-08-13 12:43:33.249|funerals|0.053
4880494621186065375|72168854.0|72168854.0|2022-08-13 23:48:47.835|weddings|0.074
268808602758676551|63168921.0|63168921.0|2022-08-14 01:17:16.132|weddings|0.013
4880494621186065287|85802819.0|85802819.0|2022-08-14 04:13:19.657|funerals|0.051
4880494621186064973|24471149.0|24471149.0|2022-08-14 15:24:55.794|business ventures|0.025
4880776096162776074|46371825.0|46371825.0|2022-08-15 01:05:44.152|business ventures|0.012
4880776096162775448|70386144.0|70386144.0|2022-08-15 08:45:31.083|debt consolidation|0.044
4881057571139486724|17316575.0|17316575.0|2022-08-15 23:04:06.383|renovations|0.049
269371552712097887|27136877.0|27136877.0|2022-08-16 00:25:08.673|major purchases|0.026
269371552712097951|77617186.0|77617186.0|2022-08-16 05:57:30.929|other|0.027
269371552712097973|64774025.0|64774025.0|2022-08-16 06:34:23.033|education|0.057
4881057571139486593|28226780.0|28226780.0|2022-08-16 20:10:30.394|business ventures|0.005
4881339046116196541|43754181.0|43754181.0|2022-08-17 02:11:21.428|weddings|0.092
269653027688808655|80508443.0|80508443.0|2022-08-17 10:14:38.435|education|0.031
269653027688808615|75442915.0|75442915.0|2022-08-17 14:13:56.556|major purchases|0.061
270215977642229820|95319891.0|95319891.0|2022-08-18 23:11:32.367|medical expenses|0.008
270215977642230069|82417193.0|82417193.0|2022-08-19 13:41:38.21|investing|0.041
4881901996069618045|50157064.0|50157064.0|2022-08-19 20:15:37.975|other|0.039
4882183471046329063|13768396.0|13768396.0|2022-08-19 21:09:57.408|other|0.014
4882183471046328834|67894489.0|67894489.0|2022-08-20 00:16:44.305|vacations|0.065
4882183471046329225|648176.0|648176.0|2022-08-20 04:43:52.463|investing|0.066
4882464946023039547|24881720.0|24881720.0|2022-08-20 23:54:47.461|education|0.095
4882464946023039216|51859852.0|51859852.0|2022-08-21 08:45:56.034|debt consolidation|0.031
271060402572361736|84591291.0|84591291.0|2022-08-22 13:23:44.954|other|0.06
4882746420999750433|69610815.0|69610815.0|2022-08-22 13:39:29.738|medical expenses|0.062
4882746420999750369|10899610.0|10899610.0|2022-08-22 18:44:49.6|medical expenses|0.009
271341877549072603|29088115.0|29088115.0|2022-08-23 10:51:49.484|vacations|0.097
271623352525783442|72434150.0|72434150.0|2022-08-23 22:09:41.335|medical expenses|0.085
4883309370953171747|94059313.0|94059313.0|2022-08-24 02:55:39.496|medical expenses|0.093
4883309370953171823|27960014.0|27960014.0|2022-08-24 05:41:23.144|funerals|0.045
4883309370953171395|69356097.0|69356097.0|2022-08-24 12:24:56.423|weddings|0.052
