personId|loanId|createTime|org
19791209300327|4900479344532521433|2022-10-24 00:46:54.886|Citibank
24189255811870|4900479344532522030|2022-10-24 01:18:48.454|Upstart
17592186044882|4900479344532521588|2022-10-24 05:59:52.821|Wells Fargo
26388279066733|4900479344532521123|2022-10-24 11:01:26.714|Earnest
26388279067065|4900479344532521557|2022-10-24 20:55:53.402|SunTrust
21990232556265|4900760819509232602|2022-10-25 03:20:34.637|Fundbox
4398046511116|4901042294485942292|2022-10-26 18:29:32.101|US Bank
28587302322219|4901323769462652996|2022-10-27 15:33:57.823|PNC Bank
15393162789107|4901323769462653277|2022-10-27 17:08:34.046|TD Bank
28587302322181|4901323769462652935|2022-10-27 21:29:41.306|SunTrust
15393162789372|4901605244439364266|2022-10-27 23:21:41.924|SoFi
26388279066759|4901605244439363781|2022-10-28 02:02:29.522|Navy Federal Credit Union
4398046511722|4901605244439364425|2022-10-28 02:20:12.633|State Farm Bank
21990232556126|4901886719416075064|2022-10-29 08:05:34.974|Capital One
21990232556274|4901886719416075248|2022-10-29 10:44:00.929|Funding Circle
26388279066981|4901886719416074709|2022-10-29 14:30:52.964|Fundrise
21990232555635|4901886719416074414|2022-10-29 20:17:48.925|PNC Bank
8796093022214|4902168194392784905|2022-10-30 00:03:22.482|Capital One
26388279067234|4902168194392785727|2022-10-30 09:26:05.547|SoFi
21990232555685|4902168194392785138|2022-10-30 17:16:23.554|Best Egg
24189255811170|4902168194392785046|2022-10-30 17:52:40.227|Upgrade
28587302322665|4902168194392785548|2022-10-30 19:02:47.946|Citibank
28587302322181|4902168194392784904|2022-10-30 20:35:44.451|LendingClub
26388279067293|4902168194392785800|2022-10-30 21:12:44.783|US Bank
26388279067416|4902449669369496615|2022-10-30 22:53:52.852|Roofstock
21990232556020|4902449669369496224|2022-10-31 00:35:12.217|LendingClub
21990232556070|4902449669369496296|2022-10-31 02:06:42.776|Upgrade
24189255811333|4902449669369495929|2022-10-31 09:28:22.13|SoFi
431|4902449669369496138|2022-10-31 13:51:06.416|Bank of America
28587302322657|4902731144346206846|2022-11-01 05:05:59.858|US Bank
10995116277915|4902731144346206441|2022-11-01 09:51:38.133|Marcus by Goldman Sachs
187|4902731144346206481|2022-11-01 10:18:10.521|Roofstock
24189255811358|4902731144346206614|2022-11-01 10:52:17.866|Upgrade
26388279066767|4902731144346206418|2022-11-01 15:19:46.207|Funding Circle
24189255811770|4903012619322917797|2022-11-02 01:39:24.828|TD Bank
17592186045024|4903012619322917689|2022-11-02 06:32:52.663|Discover
28587302322459|4903012619322917265|2022-11-02 14:26:58.322|Fundbox
4398046511888|4903012619322917913|2022-11-02 18:27:50.443|TD Bank
26388279066799|4903294094299627775|2022-11-03 04:35:45.995|SunTrust
28587302322592|4903294094299628078|2022-11-03 05:03:15.327|TD Bank
21990232556020|4903294094299628194|2022-11-03 13:52:19.425|Capital One
26388279067181|4903294094299628276|2022-11-03 22:23:46.002|Rocket Loans
28587302322566|4903575569276338696|2022-11-03 23:04:05.114|State Farm Bank
15393162789417|4903575569276338929|2022-11-04 04:41:02.267|Bank of America
10995116277884|4903575569276338363|2022-11-04 11:10:55.309|Earnest
19791209300622|4903857044253049708|2022-11-05 12:19:52.809|Discover
28587302322416|4903857044253049170|2022-11-05 16:56:21.902|BlueVine
50|4903857044253048908|2022-11-05 20:57:47.535|TD Bank
28587302322416|4904138519229759825|2022-11-05 22:56:44.694|SunTrust
8796093022309|4904138519229759644|2022-11-06 01:01:18.424|Kabbage
24189255811333|4904138519229759866|2022-11-06 06:06:01.543|Fundbox
8796093022752|4904138519229760220|2022-11-06 07:40:15.026|Prosper
28587302322855|4904419994206471056|2022-11-07 00:45:08.903|Bank of America
28587302322665|4904419994206470798|2022-11-07 01:18:40.555|Roofstock
26388279067065|4904419994206470740|2022-11-07 02:56:46.707|American Express
2199023255611|4904419994206470240|2022-11-07 07:58:49.857|US Bank
19791209300413|4904701469183181400|2022-11-08 18:26:27.561|TD Bank
21990232555996|4904701469183181433|2022-11-08 22:43:37.685|Peerform
26388279067033|4904982944159892004|2022-11-09 00:14:58.367|OneMain Financial
8796093022698|4904982944159892111|2022-11-09 13:49:15.253|Citibank
13194139533432|4904982944159891631|2022-11-09 19:01:24.433|US Bank
28587302322592|4904982944159892015|2022-11-09 19:45:12.54|Prosper
28587302322878|4905264419136603049|2022-11-10 03:12:20.51|Wells Fargo
2199023256262|4905264419136603062|2022-11-10 15:27:28.334|Peerform
26388279066773|4905264419136602335|2022-11-10 18:05:58.752|Peerform
26388279067416|4905545894113313832|2022-11-11 00:49:27.423|LendingPoint
17592186044645|4905545894113313088|2022-11-11 09:31:20.161|Prosper
21990232555744|4905545894113313084|2022-11-11 17:05:40.262|Upstart
21990232555896|4905545894113313270|2022-11-11 20:13:02.348|Avant
21990232555541|4905545894113312800|2022-11-11 22:37:00.388|TD Bank
10995116278168|4905827369090023968|2022-11-12 02:59:30.621|US Bank
15393162789098|4905827369090023751|2022-11-12 06:40:45.364|Capital One
19791209300659|4905827369090024349|2022-11-12 16:04:17.179|Upstart
24189255811464|4905827369090023948|2022-11-12 18:38:07.826|BlueVine
24189255811770|4906108844066735014|2022-11-13 00:17:44.156|US Bank
21990232555659|4906108844066734285|2022-11-13 04:14:46.658|Prosper
28587302322181|4906108844066734085|2022-11-13 13:08:23.65|Discover
2199023255803|4906390319043445099|2022-11-14 03:12:27.076|Capital One
19791209300478|4906390319043445426|2022-11-14 16:56:01.108|Kabbage
13194139533426|4906390319043444908|2022-11-14 21:02:21.658|Bank of America
13194139533426|4906390319043444906|2022-11-14 22:11:51.534|OnDeck
21990232556108|4906671794020156196|2022-11-15 10:32:46.411|State Farm Bank
28587302322737|4906953268996866812|2022-11-15 23:52:39.93|Rocket Loans
26388279066716|4906953268996866192|2022-11-16 07:54:04.204|SoFi
21990232555539|4906953268996866079|2022-11-16 11:09:21.049|BlueVine
13194139533558|4906953268996866402|2022-11-16 11:10:02.988|SoFi
8796093022693|4906953268996866695|2022-11-16 12:09:14.555|Fundrise
21990232556268|4907234743973577696|2022-11-17 06:54:11.146|Fundbox
21990232555831|4907234743973577131|2022-11-17 14:49:48.104|Bank of America
19791209300226|4907234743973577074|2022-11-17 15:35:16.867|Wells Fargo
26388279067033|4907516218950287909|2022-11-18 16:22:09.321|Citibank
24189255811135|4907516218950287459|2022-11-18 17:07:12.83|Fundrise
24189255811358|4907516218950287765|2022-11-18 17:12:15.18|Navy Federal Credit Union
28587302322457|4907516218950287758|2022-11-18 22:55:44.067|US Bank
21990232556061|4907797693926998742|2022-11-19 08:00:56.129|US Bank
15393162789283|4908079168903709234|2022-11-20 22:01:34.808|OneMain Financial
28587302322663|4908360643880419979|2022-11-21 03:05:27.755|Kabbage
28587302322737|4908360643880420091|2022-11-21 03:31:56.96|Wells Fargo
26388279067127|4908360643880420005|2022-11-21 06:20:05.472|Navy Federal Credit Union
26388279066955|4908360643880419768|2022-11-21 12:20:21.378|Prosper
28587302322665|4908360643880419981|2022-11-21 20:28:58.606|Upgrade
28587302322451|4908642118857130375|2022-11-22 09:26:37.302|Discover
28587302322863|4908642118857130906|2022-11-22 12:51:15.021|Kabbage
6597069766753|4908642118857130133|2022-11-22 12:59:20.561|LightStream
17592186044635|4908642118857130294|2022-11-22 16:34:13.556|Avant
28587302322689|4908923593833841334|2022-11-23 00:42:25.883|Fundrise
28587302322722|4908923593833841373|2022-11-23 02:11:19.152|Upgrade
13194139533553|4908923593833840981|2022-11-23 09:21:48.618|Citibank
8796093022225|4908923593833840665|2022-11-23 15:44:00.72|LendingPoint
28587302322297|4908923593833840819|2022-11-23 17:47:13.357|LightStream
26388279066866|4908923593833840984|2022-11-23 18:26:15.383|Peerform
28587302322657|4909205068810551935|2022-11-24 13:16:10.89|Roofstock
24189255811686|4909205068810552133|2022-11-24 22:29:16.5|OnDeck
17592186044500|4909486543787262080|2022-11-25 02:32:54.73|State Farm Bank
24189255811824|4909486543787262954|2022-11-25 06:16:03.201|LendingClub
28587302322459|4909486543787262351|2022-11-25 12:35:52.986|Patch of Land
28587302322628|4909486543787262565|2022-11-25 13:49:21.537|US Bank
21990232555796|4909486543787262345|2022-11-25 14:20:30.135|Roofstock
28587302322710|4909768018763973329|2022-11-26 14:43:42.647|OnDeck
15393162789629|4909768018763973637|2022-11-26 20:59:04.288|Best Egg
19791209300691|4909768018763973571|2022-11-26 21:48:34.373|Chase Bank
28587302322722|4910049493740683998|2022-11-26 23:42:40.006|Fundrise
21990232555647|4910049493740683454|2022-11-27 22:03:01.773|Earnest
4398046511519|4910049493740683819|2022-11-27 22:06:25.643|Prosper
24189255811283|4910330968717394221|2022-11-28 06:11:35.174|Wells Fargo
26388279066981|4910330968717394388|2022-11-28 08:32:45.481|LightStream
24189255811460|4910612443694105095|2022-11-28 23:24:06.635|Patch of Land
28587302322457|4910612443694104973|2022-11-29 00:43:13.63|Roofstock
21990232556268|4910612443694105566|2022-11-29 01:35:17.97|Upgrade
