fromId|toId|amount|createTime
4775222979896280204|4890064770394228018|4868225.43|2022-10-02 00:00:49.846
68116944363979237|4869235622117638563|1279204.86|2022-10-02 00:20:34.78
4883872320906593959|4859102522956056255|9658270.43|2022-10-02 00:41:13.681
4673047563350312168|4883309370953172340|3461554.85|2022-10-02 00:55:30.264
182114309931794928|4864732022490269055|6503831.58|2022-10-02 01:11:51.966
4892035095231201409|204632308068646934|9072591.51|2022-10-02 01:41:38.97
185210534675612127|233342755693133887|5781764.39|2022-10-02 02:03:33.453
259238453550514240|182958734861927045|7592864.78|2022-10-02 02:37:10.612
4883872320906592634|4777756254686675343|9708434.44|2022-10-02 03:10:35.361
256423703783407860|4890064770394228018|586246.19|2022-10-02 03:27:29.437
4688528687069398403|4817725701379588150|8161200.4|2022-10-02 03:36:14.574
4889220345464095067|4750734656922453317|8443255.44|2022-10-02 03:52:44.985
4849813848724604467|4886968545650409659|3432749.97|2022-10-02 04:05:34.061
4867828247234085146|204632308068646934|1397934.53|2022-10-02 04:08:36.295
203787883138515556|4850939748631446486|4191782.09|2022-10-02 04:21:03.177
273030727409336633|4883027895976461576|3784692.85|2022-10-02 04:21:49.804
184084634768769254|4850939748631446486|9314282.76|2022-10-02 04:49:21.319
4877679871418958676|239535205180768668|3253037.92|2022-10-02 05:52:09.367
4714424384926778224|261771728340910437|8510609.14|2022-10-02 05:58:39.385
192528884070088849|4859102522956056255|6265038.57|2022-10-02 06:45:39.324
4706261610602169223|4893160995138044683|4297065.86|2022-10-02 07:14:34.768
4890064770394227643|218424581927469792|4288444.32|2022-10-02 07:43:43.836
4704009810788484452|4881057571139486481|7810066.18|2022-10-02 08:06:09.085
4894005420068176162|4887250020627121729|135348.54|2022-10-02 08:22:19.27
182395784908505830|4836584524819202784|1938668.59|2022-10-02 08:35:48.555
4819414551239853483|247697979505377497|6399283.09|2022-10-02 09:06:59.827
4890064770394227643|235876030483530404|433021.9|2022-10-02 09:23:03.551
4687965737115977395|4872613321838166178|7112710.04|2022-10-02 10:36:29.979
4874302171698430700|259801403503935893|5497691.21|2022-10-02 10:51:56.046
184084634768769254|4862480222676583858|2535214.19|2022-10-02 11:01:32.439
4892035095231201409|4808437027148136470|142365.64|2022-10-02 12:18:03.891
182114309931794928|4864732022490269055|1112877.56|2022-10-02 12:22:17.971
4836021574865782255|218424581927469792|613755.76|2022-10-02 12:57:34.307
4892598045184623691|4893723945091466852|1633005.95|2022-10-02 12:57:48.135
4861635797746451177|4666573638885966169|5718223.01|2022-10-02 13:07:42.464
4851502698584866971|4657003489677805220|2174215.81|2022-10-02 13:26:03.579
4877679871418958732|4818007176356300028|7121333.86|2022-10-02 13:29:20.202
278097276990128887|273593677362758446|2897268.57|2022-10-02 13:39:15.076
4891190670301069925|4866139397373822141|5523213.63|2022-10-02 13:48:31.654
4886124120720279129|4862480222676583858|2283622.73|2022-10-02 14:02:19.236
281193501733945686|4877961346395669571|5671959.07|2022-10-02 14:25:44.004
152559437377176290|233905705646555725|5621473.51|2022-10-02 14:40:18.471
4783948704174310179|4670232813583204413|8456279.5|2022-10-02 14:41:14.576
241505530017743453|224617031415104267|9487376.36|2022-10-02 14:47:16.973
4894005420068176162|4777756254686675343|3150134.95|2022-10-02 15:04:28.872
4698098836277561035|4864732022490269055|2560642.28|2022-10-02 15:28:34.941
4678114112931103330|282037926664077537|8081581.75|2022-10-02 15:42:14.623
4841651074399995531|4864169072536848009|4541992.52|2022-10-02 16:15:15.108
4847562048910918475|278378751966839106|8349676.98|2022-10-02 16:40:13.287
4725964858971915631|4721742734321254459|8194718.09|2022-10-02 17:24:38.92
4828703225471304551|4800555727800238725|5023919.31|2022-10-02 17:53:25.622
256423703783407860|4891472145277780325|7029039.87|2022-10-02 19:22:31.624
257549603690251059|4793800328359182982|221809.47|2022-10-02 19:34:33.099
4674454938233865894|281474976710656546|3030863.67|2022-10-02 20:25:46.599
277534327036707348|4804496377474187777|7221473.39|2022-10-02 21:19:42.595
4872331846861455655|235876030483530404|8036684.1|2022-10-02 21:20:31.267
4850658273654735928|4853473023421843038|6530123.71|2022-10-02 21:21:22.824
74872343805034622|4872613321838166905|4704181.78|2022-10-02 22:03:53.175
90353467524121172|4859102522956056255|6575844.97|2022-10-02 22:11:49.013
4873457746768298239|4867546772257375499|6742035.86|2022-10-02 22:20:04.742
4780852479430493197|4864169072536848009|1302784.64|2022-10-02 22:50:35.463
278660226943549579|4782822804267468130|382903.76|2022-10-02 23:16:31.365
4844747299143812033|4887531495603831287|1923169.86|2022-10-02 23:21:33.333
4868954147140928996|4887531495603831287|9958179.28|2022-10-02 23:24:12.694
184084634768769254|113434415614394918|4372824.1|2022-10-02 23:30:12.003
4703728335811772683|4883027895976461576|5857356.87|2022-10-03 00:11:40.691
4861635797746450998|259801403503935893|4451975.87|2022-10-03 00:47:51.376
182395784908505830|4883309370953172340|7330959.47|2022-10-03 01:27:10.423
4877116921465538268|4862480222676583858|5004266.1|2022-10-03 01:42:10.131
226868831228789044|279223176896971052|2514943.29|2022-10-03 02:27:56.773
150589112540201785|235876030483530404|4076817.59|2022-10-03 02:40:54.3
126100789566374080|40532396646334920|6228989.07|2022-10-03 02:42:16.395
4886968545650410916|4886968545650409659|9381172.08|2022-10-03 03:15:52.217
207728532812464884|4881057571139486481|8482769.12|2022-10-03 03:36:16.983
197876908627591758|4883027895976461576|1924267.47|2022-10-03 04:04:25.224
4876553971512116898|164099911422312480|2289554.27|2022-10-03 04:07:04.613
257268128713539635|4866983822303954556|4913374.57|2022-10-03 05:09:33.371
257268128713539777|261771728340910437|1703064.17|2022-10-03 05:23:56.664
4783104279244177508|279223176896971052|5498012.11|2022-10-03 05:30:15.22
142144863238881583|4841932549376704541|7969977.24|2022-10-03 06:19:52.901
162692536538759272|4671921663443468288|1501639.82|2022-10-03 06:56:21.551
4833488300075385041|264586478108017364|2439305.06|2022-10-03 07:12:20.677
126100789566374080|4800555727800238725|3362588.28|2022-10-03 09:43:05.792
4882464946023039325|181269885001663159|4814916.05|2022-10-03 09:58:27.553
4843902874213680682|235876030483530404|6095302.69|2022-10-03 10:17:12.287
4826169950680909446|92886742314516825|4003246.82|2022-10-03 10:37:33.514
63894819713319279|4877961346395669571|2023316.19|2022-10-03 10:59:49.816
273875152339468901|266275327968281103|3939129.87|2022-10-03 11:12:13.989
4803933427520767317|4782259854314047006|5161140.23|2022-10-03 11:18:05.649
4886405595696989268|4657003489677805220|666431.17|2022-10-03 11:51:59.086
4743697782504685898|4712454060089803388|8480047.06|2022-10-03 12:07:00.59
4817162751426167949|182958734861927045|3621069.51|2022-10-03 12:09:36.174
188588234396140096|253890428993012023|3191279.47|2022-10-03 13:17:23.87
4846436149004076416|177610710304424261|4325715.27|2022-10-03 13:39:28.216
4849813848724603590|4768467580455224066|9130725.92|2022-10-03 14:05:37.792
4871487421931324905|257549603690250602|4494047.61|2022-10-03 14:21:19.025
4877116921465536965|4891472145277780325|4515155.82|2022-10-03 14:29:05.422
266556802944991642|4729342558692442175|8488097.79|2022-10-03 14:44:46.439
174514485560607442|233342755693133887|2383437.93|2022-10-03 14:50:43.998
41939771529888100|4893723945091466852|6256472.43|2022-10-03 16:09:44.126
256142228806697314|4730749933575996214|1759939.28|2022-10-03 16:34:56.602
4866139397373821912|4816599801472746629|5412454.44|2022-10-03 16:44:18.378
4883590845929881763|4864732022490269055|1224904.59|2022-10-03 16:49:20.663
4843339924260258146|4892598045184624074|2610573.3|2022-10-03 16:49:27.401
4885561170766856377|273312202386046976|3367204.0|2022-10-03 17:42:09.818
4740038607807448321|4687121312185844640|1759349.85|2022-10-03 18:04:58.35
4876272496535404672|4864732022490269055|2721804.77|2022-10-03 19:25:48.501
4714424384926778224|4832362400168543532|6689138.29|2022-10-03 19:42:53.171
247697979505378058|4841932549376704541|4619737.05|2022-10-03 20:04:34.36
4891472145277781102|216735732067205942|3185755.72|2022-10-03 20:37:11.782
4887531495603830874|4817725701379588150|4225015.46|2022-10-03 22:28:36.434
4713579959996645756|4789578203708523104|8452741.87|2022-10-03 23:04:45.731
4779163629570228603|4891472145277780325|87011.77|2022-10-03 23:16:25.375
4824762575797355114|275564002199733009|3592853.29|2022-10-03 23:34:23.267
4889220345464095067|4836584524819202784|9792577.77|2022-10-03 23:35:53.806
4866702347327243133|4772689705105883970|5836911.97|2022-10-03 23:37:01.888
4761149231060747533|4832362400168543532|1574918.81|2022-10-04 00:47:58.551
4877398396442247270|4890064770394228018|6072759.37|2022-10-04 01:59:25.448
4855161873282106502|4846717623980785955|3399617.8|2022-10-04 01:59:48.397
220113431787733547|4709357835345985933|5931029.16|2022-10-04 02:28:27.768
4803651952544055714|4782822804267468130|2993436.81|2022-10-04 02:40:41.168
188588234396140096|4687121312185844640|9679956.97|2022-10-04 03:16:17.559
4796052128172869194|219550481834311735|4059178.67|2022-10-04 03:26:03.267
275564002199732465|4730749933575996214|2324792.49|2022-10-04 04:07:59.661
4894005420068176832|4780852479430492486|8272716.1|2022-10-04 04:33:27.957
4833488300075385041|264586478108016651|8280096.74|2022-10-04 05:42:04.261
4865013497466979881|4878805771325800998|8606134.19|2022-10-04 05:43:04.24
4890064770394227817|4689373111999530488|6281304.33|2022-10-04 06:20:24.895
4704009810788484452|278378751966839106|8628331.02|2022-10-04 06:38:07.547
4816318326496036024|4881057571139487097|4829981.71|2022-10-04 07:03:53.852
212795082393256505|4886968545650409659|6207818.63|2022-10-04 07:24:15.883
4883872320906592634|247135029551956614|506983.33|2022-10-04 07:27:21.516
4863043172630003753|235876030483530404|346063.49|2022-10-04 07:29:17.66
238127830297215073|4858258098025923483|8208208.85|2022-10-04 07:48:48.601
4832080925191831812|4892598045184624074|2634667.89|2022-10-04 08:05:04.839
4863606122583426313|4891472145277780325|6632191.89|2022-10-04 08:35:03.319
4877398396442247270|282037926664077571|5931232.93|2022-10-04 08:35:16.689
259238453550514893|4841932549376704541|6655304.99|2022-10-04 09:36:38.431
4894568370021597807|4689373111999530488|693682.6|2022-10-04 09:43:08.074
4841088124446573834|218424581927469792|9710834.71|2022-10-04 09:59:27.523
4872050371884745358|4859102522956056255|6825491.47|2022-10-04 10:02:57.122
152559437377176290|4892879520161333465|1597782.18|2022-10-04 10:13:16.724
4811533251891955161|4886968545650409659|3141099.8|2022-10-04 10:27:43.287
265993852991570451|181269885001663159|4755419.61|2022-10-04 11:46:47.501
4811251776915243073|4752423506782717267|3740061.69|2022-10-04 11:56:07.198
4849532373747893030|4891472145277781644|4206461.55|2022-10-04 12:03:09.384
4879931671232643652|254734853923143961|4209050.72|2022-10-04 12:20:34.94
4836021574865782255|16607023625929101|143172.98|2022-10-04 13:52:26.146
4747919907155346551|4890627720347648300|8860923.31|2022-10-04 14:02:23.964
4883872320906592286|4687121312185844640|1789779.45|2022-10-04 14:09:03.681
4880776096162776677|282037926664077537|460119.76|2022-10-04 15:09:25.697
4706261610602169223|139893063425196086|3746013.02|2022-10-04 15:47:01.689
4738068282970473711|4893723945091466852|6062566.45|2022-10-04 16:51:01.771
4879931671232643652|224617031415104267|1917098.59|2022-10-04 17:14:00.281
4876272496535404950|4826732900634329120|3557641.57|2022-10-04 17:18:40.46
240098155134190220|4862480222676583858|4206259.88|2022-10-04 18:16:01.592
4883872320906592634|253890428993012023|41958.03|2022-10-04 18:16:49.353
4862480222676583866|40532396646334920|700393.57|2022-10-04 18:40:09.313
4871205946954613939|4883309370953172340|6279000.66|2022-10-04 19:10:17.285
4792955903429050686|4869235622117638563|435135.3|2022-10-04 19:46:13.089
109775240917156585|273312202386046976|4758711.08|2022-10-04 19:59:31.904
266556802944991642|4887250020627121729|4295705.45|2022-10-04 20:19:00.231
4868391197187507740|177610710304424261|906003.22|2022-10-04 20:55:45.078
4873739221745009054|233342755693133887|850699.97|2022-10-04 21:11:29.907
119063915148608087|182958734861927045|9332128.81|2022-10-04 22:37:09.204
4832080925191831812|4881057571139486101|304098.03|2022-10-04 22:37:48.556
203506408161804937|279223176896971052|8674872.74|2022-10-04 22:39:48.254
4873739221745009025|4890627720347648300|3519113.06|2022-10-04 23:21:08.738
4792955903429050686|150307637563490574|2933893.0|2022-10-04 23:26:40.402
4789296728731812594|282037926664077537|7100391.69|2022-10-05 00:44:15.025
4817162751426167949|204632308068646934|5679554.48|2022-10-05 00:46:30.249
4725964858971915631|4858258098025923483|6113334.33|2022-10-05 01:07:46.301
4889501820440806235|181269885001663159|721382.76|2022-10-05 01:10:44.115
212795082393256215|253890428993012023|1098338.0|2022-10-05 01:32:22.881
4866702347327243133|4891753620254491150|7408935.54|2022-10-05 01:33:47.207
281193501733945686|281474976710656546|7477368.43|2022-10-05 01:38:35.608
4851502698584866971|4773815605012726531|3924379.55|2022-10-05 01:39:47.344
68116944363979237|278378751966839106|3862874.85|2022-10-05 01:45:10.5
4851502698584867095|4717239134693885342|2524226.47|2022-10-05 02:06:47.625
4803651952544055714|4859102522956056255|1398019.02|2022-10-05 02:44:02.059
4777193304733254952|260645828434067747|5020720.71|2022-10-05 02:54:21.635
4833206825098675011|4792392953475629222|2341533.96|2022-10-05 03:09:45.205
74872343805034622|4845310249097233848|7933687.93|2022-10-05 03:17:53.927
193654783976932039|4892598045184624074|6588596.5|2022-10-05 03:44:53.81
150589112540201785|282037926664077571|5927589.7|2022-10-05 04:12:55.401
203506408161804937|247697979505377497|516341.52|2022-10-05 04:25:45.082
4887531495603830874|266275327968281103|3635104.86|2022-10-05 05:41:49.504
4873739221745009054|4808437027148136470|4574075.67|2022-10-05 05:47:23.062
4812940626775507662|4709357835345985933|3952299.09|2022-10-05 06:33:27.428
4813503576728928755|259801403503935893|7459805.13|2022-10-05 06:46:51.162
4780852479430493197|4881057571139486101|5147323.45|2022-10-05 06:56:42.53
273030727409336633|4817725701379588150|6541398.19|2022-10-05 07:42:36.047
4800555727800238154|4867546772257375499|4899691.47|2022-10-05 07:47:37.416
74872343805034622|4881057571139487097|9481785.83|2022-10-05 07:53:05.734
4725964858971915631|4874302171698430407|6571564.6|2022-10-05 07:58:17.082
4798303927986554536|139893063425196086|8614179.97|2022-10-05 08:05:30.432
4874302171698431182|4883309370953172340|5399827.86|2022-10-05 08:12:03.636
4886968545650410916|4729342558692442175|174106.57|2022-10-05 09:03:11.242
4848406473841050439|231653905832870639|4631990.86|2022-10-05 09:04:22.87
4783948704174309468|233905705646555725|930174.2|2022-10-05 09:54:42.055
4810407351985111865|4772689705105883970|2552288.15|2022-10-05 10:51:04.692
133419138960850960|4845310249097233848|281203.73|2022-10-05 11:33:12.747
279786126850392728|4782822804267468130|9654239.92|2022-10-05 11:50:33.312
4868672672164217485|4768186105478513052|1132595.51|2022-10-05 11:54:49.733
4793237378405761242|75716768735167298|7525143.26|2022-10-05 12:05:13.472
4789296728731812456|4890627720347648300|474270.26|2022-10-05 12:11:40.405
4750171706969031133|231653905832870639|9238567.5|2022-10-05 13:12:42.39
52072870691472021|4832643875145253189|414929.59|2022-10-05 13:26:54.66
4793237378405761242|4890064770394228018|8901572.98|2022-10-05 13:54:01.421
4872331846861455655|4888657395510675050|5552244.87|2022-10-05 13:54:26.124
257268128713540404|4864169072536848009|231977.12|2022-10-05 14:00:36.069
283163826570920191|4836584524819202784|6359964.05|2022-10-05 14:43:08.567
241505530017743453|224617031415104267|9816684.76|2022-10-05 15:22:23.712
4833769775052096738|4670232813583204413|8949693.64|2022-10-05 15:44:11.47
235876030483529847|235313080530108603|4858107.41|2022-10-05 15:44:18.214
4846436149004076416|4893160995138044683|4297451.99|2022-10-05 15:47:13.573
4750171706969031133|260645828434067747|1132071.06|2022-10-05 15:54:18.536
81064793292669775|4873176271791588239|6232347.76|2022-10-05 16:49:20.939
4894005420068176832|4864169072536848009|2002000.38|2022-10-05 17:04:51.821
4847562048910918475|4671921663443468288|5274134.88|2022-10-05 17:34:16.103
4703165385858351210|275564002199733009|6879945.73|2022-10-05 18:25:09.671
4846154674027365736|4878805771325800998|4016574.56|2022-10-05 18:29:30.93
4883872320906592634|4773815605012726531|5965644.07|2022-10-05 19:17:32.986
4807311127241295552|4836584524819202784|9662377.46|2022-10-05 19:23:56.025
4858821047979345214|4784793129104441598|2147504.27|2022-10-05 19:45:44.377
4696128511440585500|4730749933575996446|8318096.71|2022-10-05 19:45:51.879
4855443348258816387|47287796087390269|9217433.2|2022-10-05 20:22:28.291
201817558301540779|4772689705105883970|252696.1|2022-10-05 21:28:22.897
4813222101752218979|281474976710656546|6302748.65|2022-10-05 22:33:11.081
4813222101752218979|4863606122583425975|9701171.26|2022-10-05 22:35:44.565
4783104279244177508|247697979505377497|1009533.39|2022-10-06 00:45:04.956
4890346245370938337|4782822804267468130|3543735.63|2022-10-06 00:52:03.239
4886687070673699463|247697979505377497|2388070.87|2022-10-06 01:30:26.791
4863606122583426313|4751016131899162894|590122.43|2022-10-06 01:31:10.524
252764529086169806|219550481834311735|7136219.71|2022-10-06 01:46:05.472
4849532373747893030|264586478108017364|7573915.15|2022-10-06 02:11:31.616
4879931671232643652|4864732022490269055|580663.23|2022-10-06 02:38:21.069
240098155134190220|177610710304424261|2970507.08|2022-10-06 02:44:11.823
4873457746768298239|4768186105478513052|1459470.51|2022-10-06 03:24:34.831
4883590845929881763|4721742734321254459|9035760.12|2022-10-06 03:41:09.895
191684459139957018|4864732022490269055|884549.28|2022-10-06 03:46:06.976
4894568370021598667|216735732067205942|1911625.02|2022-10-06 05:44:00.266
4840525174493152518|4894849844998308121|3893903.58|2022-10-06 05:57:28.652
4851502698584866971|4860228422862897790|1669459.77|2022-10-06 06:06:51.221
260927303410778769|4789578203708523104|2437937.59|2022-10-06 06:09:53.222
162129586585338190|4863606122583425975|8821862.01|2022-10-06 06:16:52.117
4889783295417516905|4863606122583425975|3374987.74|2022-10-06 06:45:27.118
275001052246311224|177610710304424261|4602954.3|2022-10-06 07:12:41.924
4840243699516442324|4843621399236969543|3972731.29|2022-10-06 07:38:08.153
4783948704174310179|4881339046116196860|1846208.39|2022-10-06 07:46:31.038
256142228806697564|4862480222676583858|2704034.95|2022-10-06 07:48:56.264
4876835446488826021|218424581927469792|9216616.11|2022-10-06 07:53:44.406
4706261610602169223|4886968545650409659|6308709.45|2022-10-06 08:00:53.387
4865013497466979881|4754112356642981202|6371710.32|2022-10-06 08:07:53.913
4814348001659060534|4888657395510675050|6906335.59|2022-10-06 09:22:03.954
4717802084647305419|282037926664077571|5185410.48|2022-10-06 09:27:56.684
4810407351985111865|4793800328359182982|3059045.27|2022-10-06 09:43:01.447
4741445982691001638|4877961346395669571|7195748.29|2022-10-06 10:07:03.36
4843621399236969865|224617031415104267|1893139.22|2022-10-06 11:09:39.805
4846154674027365736|4729342558692442175|1411374.73|2022-10-06 11:45:27.757
4892035095231201409|4709357835345985933|1083451.21|2022-10-06 12:12:00.024
279786126850392728|139893063425196086|6444573.1|2022-10-06 12:13:54.566
4825325525750776525|4743979257481397272|1842696.01|2022-10-06 12:24:13.022
4783948704174310179|4883309370953172340|8073592.65|2022-10-06 13:42:26.027
4890346245370938337|4846717623980785955|2836930.11|2022-10-06 14:37:37.359
4789296728731812456|219550481834311735|995894.16|2022-10-06 15:51:38.309
4868391197187507740|282037926664077571|1002312.04|2022-10-06 16:39:36.19
4851221223608156998|260645828434067747|9574916.56|2022-10-06 16:49:25.825
126100789566374080|4887531495603831287|4523148.94|2022-10-06 17:15:48.134
257549603690251059|4730749933575996214|3367653.44|2022-10-06 17:38:13.532
214202457276809773|4868109722210796905|8057657.38|2022-10-06 17:40:33.256
4850658273654735928|4881057571139487097|6325641.06|2022-10-06 17:40:44.672
4888094445557252651|4729342558692442175|1100426.04|2022-10-06 17:52:23.051
4645744490609378224|4793518853382472927|2961394.66|2022-10-06 18:13:14.106
4889501820440806235|177610710304424261|9390783.25|2022-10-06 18:16:53.985
278097276990128887|216735732067205942|2354839.08|2022-10-06 18:59:38.921
4833769775052096738|4859102522956056255|8192371.09|2022-10-06 19:01:29.376
4875146596628562394|4892598045184624074|4920750.38|2022-10-06 19:59:43.976
4834895674958939326|260645828434067747|8952504.49|2022-10-06 20:00:39.887
88101667710436123|4777193304733253994|7819131.98|2022-10-06 20:34:04.872
126100789566374080|4862480222676583858|7044435.14|2022-10-06 20:43:42.364
4833769775052096435|4887531495603831287|6226313.73|2022-10-06 20:56:58.494
4765652830688118386|4883309370953172340|8631956.65|2022-10-06 22:30:09.836
203787883138515556|4891472145277781644|2241472.72|2022-10-06 22:44:49.389
264023528154595990|4780852479430492486|7523725.39|2022-10-06 22:47:51.395
223491131508261359|4852065648538288655|4983461.19|2022-10-07 00:02:07.215
4864450547513557641|4782259854314047006|8618231.64|2022-10-07 00:10:13.576
4875428071605273437|164099911422312480|9091936.23|2022-10-07 00:16:41.548
4764245455804563826|4881339046116196860|2149276.3|2022-10-07 03:01:18.043
4783948704174309468|4777756254686675343|5968712.59|2022-10-07 03:32:08.456
264586478108016903|4872613321838166905|6313658.69|2022-10-07 03:36:37.856
257549603690250282|275564002199733009|3679963.73|2022-10-07 03:38:49.094
256142228806697564|4845028774120523422|3181980.9|2022-10-07 04:00:52.355
4854598923328684179|4881057571139486101|7494041.21|2022-10-07 04:13:45.793
4873739221745009054|4845310249097233848|3356509.11|2022-10-07 04:14:10.802
174514485560607442|4883309370953172340|8925858.74|2022-10-07 04:41:37.492
4887531495603831691|4782822804267468130|4545452.39|2022-10-07 05:01:36.371
227431781182210650|4730749933575996214|354551.93|2022-10-07 05:31:16.563
4862761697653294232|4843621399236969543|3995793.79|2022-10-07 06:13:24.663
273875152339468901|4730749933575996446|3020652.38|2022-10-07 06:14:53.102
4866702347327243133|4883309370953172340|485219.41|2022-10-07 06:16:05.196
4705698660648748763|4850939748631446486|8595706.47|2022-10-07 06:28:41.393
4892879520161334701|4843621399236969543|2988124.11|2022-10-07 07:26:29.138
4892598045184623691|181269885001663159|2711061.09|2022-10-07 07:52:10.987
4837147474772625073|233905705646555725|196950.54|2022-10-07 08:12:15.118
271341877549072881|4881339046116196860|5390977.22|2022-10-07 08:23:14.994
4885561170766856377|259801403503935893|3996071.3|2022-10-07 09:02:28.404
232779805739713243|177610710304424261|9465831.15|2022-10-07 09:23:12.009
281474976710656003|151152062493622727|7705358.8|2022-10-07 09:56:23.404
4858539573002633657|139893063425196086|3500543.37|2022-10-07 10:08:57.556
273030727409336633|4890627720347648300|172351.32|2022-10-07 10:42:14.936
264586478108016903|4784793129104441598|1905522.82|2022-10-07 10:59:19.34
4890909195324358745|181269885001663159|8827498.81|2022-10-07 11:44:09.183
4889220345464095272|4768186105478513052|5251616.62|2022-10-07 11:51:00.537
4812377676822086064|151152062493622671|8638440.14|2022-10-07 11:52:19.258
109493765940445893|282037926664077571|8221459.29|2022-10-07 12:05:14.731
4861917272723162750|4808437027148136470|4834306.86|2022-10-07 12:29:05.966
4842214024353415984|4877961346395669571|3209268.15|2022-10-07 12:31:15.821
4674454938233865894|4878805771325800998|7704468.1|2022-10-07 12:31:25.363
4875428071605273437|92886742314516825|9971886.72|2022-10-07 12:50:35.441
4835177149935648913|4644055640749114719|7696439.31|2022-10-07 13:09:55.641
182114309931794928|4712454060089803388|4903248.81|2022-10-07 14:25:28.221
4783948704174310179|4841932549376704541|9681718.45|2022-10-07 15:19:06.239
106397541196627995|151152062493622671|9662539.51|2022-10-07 15:58:11.456
182114309931794928|4887250020627121729|924057.42|2022-10-07 18:59:45.51
192528884070088849|4873176271791588239|2534074.66|2022-10-07 19:32:30.974
4877398396442248156|40532396646334920|7064321.4|2022-10-07 19:47:21.666
260927303410778769|4887531495603831287|543679.43|2022-10-07 20:07:42.978
63894819713319279|235313080530108603|4359286.13|2022-10-07 20:17:37.543
4854598923328684179|4867546772257375499|6255043.7|2022-10-07 20:56:31.801
4827858800541172595|4891753620254491150|7481756.14|2022-10-07 21:00:19.43
88101667710436123|4777193304733253994|464619.37|2022-10-07 21:17:21.907
162411061562049342|4891472145277781644|1520127.39|2022-10-07 21:27:11.309
4887531495603830874|164099911422312480|3742012.01|2022-10-07 22:42:06.312
63894819713319622|259801403503935893|3798085.52|2022-10-07 22:46:26.707
4873457746768298239|4769593480362066231|1373286.02|2022-10-07 23:08:33.815
205476732998779743|4894849844998308121|1071054.15|2022-10-07 23:09:42.166
4825325525750776525|281474976710656546|904116.37|2022-10-07 23:26:52.832
4792392953475630255|4891753620254491150|674452.15|2022-10-07 23:45:38.506
4793518853382472033|4877961346395669571|3094783.57|2022-10-07 23:54:40.57
4889501820440806235|4846717623980785955|3074818.14|2022-10-08 00:00:57.17
4859383997932766838|281474976710656546|9862239.2|2022-10-08 00:46:33.797
4704009810788484452|4769593480362066231|3523482.7|2022-10-08 00:52:17.088
4741445982691001638|219550481834311735|1923679.82|2022-10-08 01:32:18.16
4894568370021598667|4729342558692442175|4969395.99|2022-10-08 01:58:03.106
203506408161804937|4883027895976461576|6549310.54|2022-10-08 02:01:16.993
4848969423794471532|4845028774120523422|8868082.0|2022-10-08 02:39:18.801
4713579959996645756|279223176896971052|2896696.74|2022-10-08 02:51:57.657
4885279695790146288|204632308068646934|4033276.36|2022-10-08 04:13:21.977
181551359978373235|4894849844998308121|7791228.57|2022-10-08 04:59:42.105
4879368721279222386|4754112356642981202|5679530.9|2022-10-08 05:45:35.736
4840243699516442324|4777193304733253994|3115107.57|2022-10-08 05:56:41.148
184084634768769254|4873176271791588239|8465484.08|2022-10-08 07:06:39.189
4873739221745009302|4845028774120523422|2195579.81|2022-10-08 07:53:21.636
4828703225471304551|4845310249097233848|3174501.69|2022-10-08 08:16:17.854
4889501820440806330|4893160995138044683|4600284.91|2022-10-08 08:19:55.95
4886968545650410916|4743979257481397272|4756720.52|2022-10-08 08:21:36.657
142144863238881787|4893723945091466852|3648397.95|2022-10-08 08:25:36.406
4713861434973356137|4891472145277780325|1325468.27|2022-10-08 09:14:46.193
4640677941028586840|273312202386046976|2509209.12|2022-10-08 09:17:06.246
4811533251891955161|235876030483530404|6343863.6|2022-10-08 09:38:46.978
4843058449283548406|16607023625929101|2850841.47|2022-10-08 10:25:34.24
4870361522024481950|75716768735167298|9061282.23|2022-10-08 11:24:31.151
4846154674027365983|4841932549376704541|4812314.03|2022-10-08 12:48:19.206
4874302171698431182|4846717623980785955|6147646.99|2022-10-08 13:01:02.222
4861635797746451177|264586478108016651|5636010.71|2022-10-08 14:14:21.132
4873739221745009302|261771728340910437|3939029.26|2022-10-08 14:48:29.541
68116944363979237|4883309370953172340|237398.61|2022-10-08 14:58:59.051
279786126850392728|92886742314516825|8509502.09|2022-10-08 15:14:11.146
4868391197187506662|4846717623980785955|7785842.18|2022-10-08 16:21:24.36
180988410024952348|4891472145277781644|7698038.81|2022-10-08 16:42:18.723
4854035973375264473|4816599801472746629|8979993.06|2022-10-08 16:59:16.291
271341877549072881|4793800328359182982|307207.33|2022-10-08 17:00:42.502
4859383997932766838|254734853923143961|710041.28|2022-10-08 17:28:31.723
4812377676822086064|275564002199733009|6217101.69|2022-10-08 17:49:04.488
4846154674027365983|4891753620254491150|2330781.74|2022-10-08 19:03:31.824
4834895674958939326|275564002199733009|3349640.42|2022-10-08 19:41:21.606
4889783295417516905|264586478108016651|8875018.18|2022-10-08 20:22:40.426
4879368721279222386|4777756254686675343|2997386.15|2022-10-08 21:00:04.127
4774660029942858165|4791267053568787629|4943917.88|2022-10-08 21:09:54.402
4791267053568788004|4883309370953172340|4835798.17|2022-10-08 21:14:54.114
4811251776915243792|4717239134693885342|6727450.92|2022-10-08 21:23:37.793
4813222101752218979|282037926664077571|1709165.94|2022-10-08 21:30:12.678
4883872320906592634|231653905832870639|4071964.63|2022-10-08 21:34:28.172
4872613321838167088|278378751966839106|7809272.64|2022-10-08 22:19:41.342
220957856717865046|4729342558692442175|1174606.76|2022-10-08 23:59:12.672
